timestamp,rudder_angle_setpoint_rad,rate_of_turn
1789134827977385,0.05280830338597298,0.05280830338597298
1789134827979385,0.030434932559728622,0.030434932559728622
1789134827995385,0.026859458535909653,0.026859458535909653
1789134828005385,0.02345149591565132,0.02345149591565132
1789134828015385,0.011496421881020069,0.011496421881020069
1789134828025385,0.02687927335500717,0.02687927335500717
1789134828037385,-0.021497836336493492,-0.021497836336493492
1789134828043385,-0.0334954671561718,-0.0334954671561718
1789134828055385,-0.06027496978640556,-0.06027496978640556
1789134828065385,-0.06258439272642136,-0.06258439272642136
1789134828075385,-0.06874639540910721,-0.06874639540910721
1789134828085385,-0.06032264605164528,-0.06032264605164528
1789134828097385,0.022139547392725945,0.022139547392725945
1789134828099385,-0.0006204155506566167,-0.0006204155506566167
1789134828115385,0.009842690080404282,0.009842690080404282
1789134828125385,0.006834086962044239,0.006834086962044239
1789134828133385,0.0062950970605015755,0.0062950970605015755
1789134828145385,-0.00843825563788414,-0.00843825563788414
1789134828157385,-0.014874129556119442,-0.014874129556119442
1789134828165385,-0.027265068143606186,-0.027265068143606186
1789134828175385,-0.028499403968453407,-0.028499403968453407
1789134828185385,-0.03292828053236008,-0.03292828053236008
1789134828195385,-0.0415351428091526,-0.0415351428091526
1789134828205385,-0.02852826938033104,-0.02852826938033104
1789134828217385,0.04025326296687126,0.04025326296687126
1789134828225385,0.010929815471172333,0.010929815471172333
1789134828231385,0.0224029291421175,0.0224029291421175
1789134828245385,0.019381502643227577,0.019381502643227577
1789134828255385,0.016146782785654068,0.016146782785654068
1789134828265385,-0.09660414606332779,-0.09660414606332779
1789134828277385,-0.0524890273809433,-0.0524890273809433
1789134828285385,-0.05333762615919113,-0.05333762615919113
1789134828295385,-0.026503415778279305,-0.026503415778279305
1789134828305385,-0.030972391366958618,-0.030972391366958618
1789134828315385,-0.034063685685396194,-0.034063685685396194
1789134828325385,-0.02652103081345558,-0.02652103081345558
1789134828337385,0.028975555673241615,0.028975555673241615
1789134828345385,0.012209889478981495,0.012209889478981495
1789134828355385,0.0088619664311409,0.0088619664311409
1789134828363545,0.0028446107171475887,0.0028446107171475887
1789134828375545,-0.004999074153602123,-0.004999074153602123
1789134828385545,0.008851977065205574,0.008851977065205574
1789134828397545,-0.011007405817508698,-0.011007405817508698
1789134828405545,-0.035660699009895325,-0.035660699009895325
1789134828415545,-0.06111123785376549,-0.06111123785376549
1789134828425545,-0.06557925790548325,-0.06557925790548325
1789134828433545,-0.023236064240336418,-0.023236064240336418
1789134828445545,-0.03022846020758152,-0.03022846020758152
1789134828457545,0.026841334998607635,0.026841334998607635
1789134828461545,0.007892167195677757,0.007892167195677757
1789134828475545,0.020182352513074875,0.020182352513074875
1789134828485545,0.016089171171188354,0.016089171171188354
1789134828495545,-0.0021412454079836607,-0.0021412454079836607
1789134828505545,-0.008875767700374126,-0.008875767700374126
1789134828517545,0.06291676312685013,0.06291676312685013
1789134828525545,0.01778077706694603,0.01778077706694603
1789134828533545,0.02403351292014122,0.02403351292014122
1789134828545545,0.016391437500715256,0.016391437500715256
1789134828555545,0.0013114672619849443,0.0013114672619849443
1789134828565545,0.02580329403281212,0.02580329403281212
1789134828577545,0.007914891466498375,0.007914891466498375
1789134828585545,0.00027308869175612926,0.00027308869175612926
1789134828593545,0.0069016357883811,0.0069016357883811
1789134828605545,0.00305345025844872,0.00305345025844872
1789134828615545,-0.015260427258908749,-0.015260427258908749
1789134828625545,0.0069099292159080505,0.0069099292159080505
1789134828637545,0.05786234140396118,0.05786234140396118
1789134828645545,0.012397009879350662,0.012397009879350662
1789134828655545,0.014985926449298859,0.014985926449298859
1789134828661545,0.017160525545477867,0.017160525545477867
1789134828675545,-0.006879000924527645,-0.006879000924527645
1789134828685545,0.0012095333077013493,0.0012095333077013493
1789134828697545,0.04602479189634323,0.04602479189634323
1789134828705545,0.027695544064044952,0.027695544064044952
1789134828715545,0.016635676845908165,0.016635676845908165
1789134828725545,0.012935010716319084,0.012935010716319084
1789134828733545,0.016644684597849846,0.016644684597849846
1789134828745545,0.01665414310991764,0.01665414310991764
1789134828757545,0.08203499764204025,0.08203499764204025
1789134828759545,0.03332925960421562,0.03332925960421562
1789134828775545,0.03302185237407684,0.03302185237407684
1789134828785545,0.023816388100385666,0.023816388100385666
1789134828791545,0.012993157841265202,0.012993157841265202
1789134828805545,0.004173918627202511,0.004173918627202511
1789134828817545,0.03816975653171539,0.03816975653171539
1789134828819545,0.01304017286747694,0.01304017286747694
1789134828835545,0.010114094242453575,0.010114094242453575
1789134828845545,0.006303105503320694,0.006303105503320694
1789134828853545,0.05027902126312256,0.05027902126312256
1789134828865545,0.026401344686746597,0.026401344686746597
1789134828877545,0.06417129188776016,0.06417129188776016
1789134828885545,0.03650275245308876,0.03650275245308876
1789134828891545,0.06292884051799774,0.06292884051799774
1789134828905545,0.05210074782371521,0.05210074782371521
1789134828915545,0.030367856845259666,0.030367856845259666
1789134828925545,0.1252136379480362,0.1252136379480362
1789134828935545,0.09045703709125519,0.09045703709125519
1789134828947545,0.03272562101483345,0.03272562101483345
1789134828955545,0.02803814224898815,0.02803814224898815
1789134828965545,0.023698125034570694,0.023698125034570694
1789134828975545,0.0038770537357777357,0.0038770537357777357
1789134828985545,0.02807786874473095,0.02807786874473095
1789134828997545,0.035039521753787994,0.035039521753787994
1789134829005545,0.022899320349097252,0.022899320349097252
1789134829015545,0.021026697009801865,0.021026697009801865
1789134829023545,0.004376640543341637,0.004376640543341637
1789134829035545,-0.003434539772570133,-0.003434539772570133
1789134829045545,0.10553593933582306,0.10553593933582306
1789134829055545,0.05800921097397804,0.05800921097397804
1789134829059545,0.05619741976261139,0.05619741976261139
1789134829075545,0.000910838833078742,0.000910838833078742
1789134829085545,-0.0015044789761304855,-0.0015044789761304855
1789134829093545,0.03932635486125946,0.03932635486125946
1789134829105545,0.032090067863464355,0.032090067863464355
1789134829117545,0.04303229600191116,0.04303229600191116
1789134829121545,0.023441659286618233,0.023441659286618233
1789134829133545,0.030205748975276947,0.030205748975276947
1789134829145545,0.024215295910835266,0.024215295910835266
1789134829155545,0.02125409059226513,0.02125409059226513
1789134829165545,0.030247153714299202,0.030247153714299202
1789134829177545,0.06746010482311249,0.06746010482311249
1789134829185545,0.02904626354575157,0.02904626354575157
1789134829195545,0.03560097888112068,0.03560097888112068
1789134829205545,0.03289403021335602,0.03289403021335602
1789134829215545,0.019830793142318726,0.019830793142318726
1789134829225545,0.038235343992710114,0.038235343992710114
1789134829237545,0.03722817823290825,0.03722817823290825
1789134829245545,0.025781208649277687,0.025781208649277687
1789134829253545,0.003110273042693734,0.003110273042693734
1789134829265545,-0.000957931624725461,-0.000957931624725461
1789134829275545,-0.002591128461062908,-0.002591128461062908
1789134829285545,0.003122735070064664,0.003122735070064664
1789134829297545,0.08122541755437851,0.08122541755437851
1789134829299545,0.055450331419706345,0.055450331419706345
1789134829315545,0.08067463338375092,0.08067463338375092
1789134829321545,0.06187751516699791,0.06187751516699791
1789134829333545,0.054938968271017075,0.054938968271017075
1789134829345545,0.054967183619737625,0.054967183619737625
1789134829357545,0.02266083098948002,0.02266083098948002
1789134829365545,0.017351150512695312,0.017351150512695312
1789134829375704,-0.014364783652126789,-0.014364783652126789
1789134829385704,-0.01562439277768135,-0.01562439277768135
1789134829395704,-0.021049275994300842,-0.021049275994300842
1789134829405704,-0.014357240870594978,-0.014357240870594978
1789134829417704,0.04946983978152275,0.04946983978152275
1789134829419704,0.033916160464286804,0.033916160464286804
1789134829435704,0.07916641235351562,0.07916641235351562
1789134829445704,0.07567314803600311,0.07567314803600311
1789134829453704,0.09937803447246552,0.09937803447246552
1789134829465704,0.0784701257944107,0.0784701257944107
1789134829477704,0.060755401849746704,0.060755401849746704
1789134829485704,0.050490740686655045,0.050490740686655045
1789134829495704,0.0917111188173294,0.0917111188173294
1789134829505704,0.08735416829586029,0.08735416829586029
1789134829515704,0.07878981530666351,0.07878981530666351
1789134829525704,0.09181320667266846,0.09181320667266846
1789134829537704,0.043271418660879135,0.043271418660879135
1789134829539704,0.03295719996094704,0.03295719996094704
1789134829551704,0.0575832724571228,0.0575832724571228
1789134829565704,0.056686148047447205,0.056686148047447205
1789134829575704,0.05401568487286568,0.05401568487286568
1789134829585704,0.031135613098740578,0.031135613098740578
1789134829597704,0.062073882669210434,0.062073882669210434
1789134829605704,0.06073647364974022,0.06073647364974022
1789134829615704,0.08454380929470062,0.08454380929470062
1789134829625704,0.08290424197912216,0.08290424197912216
1789134829635704,0.08076240122318268,0.08076240122318268
1789134829645704,0.08463475853204727,0.08463475853204727
1789134829657704,0.03295549377799034,0.03295549377799034
1789134829665704,0.028425857424736023,0.028425857424736023
1789134829675704,0.01585431955754757,0.01585431955754757
1789134829683704,0.019424209371209145,0.019424209371209145
1789134829695704,0.025625772774219513,0.025625772774219513
1789134829705704,0.01586851291358471,0.01586851291358471
1789134829717704,-0.02405429445207119,-0.02405429445207119
1789134829725704,-0.004641348030418158,-0.004641348030418158
1789134829733704,0.024553023278713226,0.024553023278713226
1789134829745704,0.027819212526082993,0.027819212526082993
1789134829753704,0.028414025902748108,0.028414025902748108
1789134829765704,0.0327354371547699,0.0327354371547699
1789134829777704,0.026525873690843582,0.026525873690843582
1789134829779704,0.03668058663606644,0.03668058663606644
1789134829795704,0.01254727691411972,0.01254727691411972
1789134829805704,0.015578887425363064,0.015578887425363064
1789134829815704,0.030843742191791534,0.030843742191791534
1789134829825704,0.01255638338625431,0.01255638338625431
1789134829837704,-0.01800699345767498,-0.01800699345767498
1789134829845704,0.017914891242980957,0.017914891242980957
1789134829851704,0.016755040735006332,0.016755040735006332
1789134829865704,0.02153785713016987,0.02153785713016987
1789134829875704,0.030660826712846756,0.030660826712846756
1789134829885704,-0.0085601219907403,-0.0085601219907403
1789134829897704,-0.004224160686135292,-0.004224160686135292
1789134829899704,0.0015902661252766848,0.0015902661252766848
1789134829913704,-0.02035297267138958,-0.02035297267138958
1789134829925704,-0.016728872433304787,-0.016728872433304787
1789134829933704,-0.02037222869694233,-0.02037222869694233
1789134829945704,-0.02038211189210415,-0.02038211189210415
1789134829957704,-0.12656918168067932,-0.12656918168067932
1789134829965704,-0.0672631487250328,-0.0672631487250328
1789134829975704,-0.0726480782032013,-0.0726480782032013
1789134829985704,-0.06239061802625656,-0.06239061802625656
1789134829995704,-0.04285162687301636,-0.04285162687301636
1789134830005704,-0.07272174954414368,-0.07272174954414368
1789134830017704,-0.07309532910585403,-0.07309532910585403
1789134830019704,-0.04445011168718338,-0.04445011168718338
1789134830035704,-0.0253743976354599,-0.0253743976354599
1789134830043704,-0.017126742750406265,-0.017126742750406265
1789134830055704,0.0002866213908419013,0.0002866213908419013
1789134830065704,-0.02542746625840664,-0.02542746625840664
1789134830077704,-0.11743853241205215,-0.11743853241205215
1789134830079704,-0.06275088340044022,-0.06275088340044022
1789134830095704,-0.03167710825800896,-0.03167710825800896
1789134830105704,-0.024769846349954605,-0.024769846349954605
1789134830113704,-0.041101258248090744,-0.041101258248090744
1789134830125704,-0.021886862814426422,-0.021886862814426422
1789134830137704,-0.0666230320930481,-0.0666230320930481
1789134830139704,-0.05693919584155083,-0.05693919584155083
1789134830155704,-0.03689604625105858,-0.03689604625105858
1789134830165704,-0.03364942595362663,-0.03364942595362663
1789134830175704,-0.022092681378126144,-0.022092681378126144
1789134830185704,-0.03693518787622452,-0.03693518787622452
1789134830197704,-0.04422076418995857,-0.04422076418995857
1789134830205704,-0.018089672550559044,-0.018089672550559044
1789134830211704,0.011639103293418884,0.011639103293418884
1789134830225704,0.014216872863471508,0.014216872863471508
1789134830235704,0.018835337832570076,0.018835337832570076
1789134830245704,-0.03687213733792305,-0.03687213733792305
1789134830257704,-0.024150757119059563,-0.024150757119059563
1789134830259704,-0.020685963332653046,-0.020685963332653046
1789134830275704,-0.01814456842839718,-0.01814456842839718
1789134830285704,-0.016179965808987617,-0.016179965808987617
1789134830295704,0.003772964235395193,0.003772964235395193
1789134830305704,-0.01821443997323513,-0.01821443997323513
1789134830317704,-0.15051230788230896,-0.15051230788230896
1789134830325704,-0.13676148653030396,-0.13676148653030396
1789134830333704,-0.13093852996826172,-0.13093852996826172
1789134830343704,-0.11082601547241211,-0.11082601547241211
1789134830355704,-0.10262700915336609,-0.10262700915336609
1789134830365704,-0.13109955191612244,-0.13109955191612244
1789134830377704,-0.10419505089521408,-0.10419505089521408
1789134830379864,-0.05438660457730293,-0.05438660457730293
1789134830395864,-0.04853028431534767,-0.04853028431534767
1789134830405864,-0.04666227474808693,-0.04666227474808693
1789134830413864,-0.03904174640774727,-0.03904174640774727
1789134830425864,-0.0328310951590538,-0.0328310951590538
1789134830437864,-0.046469058841466904,-0.046469058841466904
1789134830441864,-0.03796428069472313,-0.03796428069472313
1789134830455864,-0.0386933796107769,-0.0386933796107769
1789134830465864,-0.0381278470158577,-0.0381278470158577
1789134830475864,-0.03510809689760208,-0.03510809689760208
1789134830485864,-0.038744717836380005,-0.038744717836380005
1789134830497864,-0.031474098563194275,-0.031474098563194275
1789134830505864,-0.02685987390577793,-0.02685987390577793
1789134830515864,-0.01435080822557211,-0.01435080822557211
1789134830525864,-0.015059211291372776,-0.015059211291372776
1789134830533864,-0.01436109934002161,-0.01436109934002161
1789134830545864,-0.022325914353132248,-0.022325914353132248
1789134830557864,-0.018027396872639656,-0.018027396872639656
1789134830565864,-0.019678330048918724,-0.019678330048918724
1789134830573864,-0.02015640027821064,-0.02015640027821064
1789134830585864,-0.021290818229317665,-0.021290818229317665
1789134830595864,-0.023717720061540604,-0.023717720061540604
1789134830605864,-0.020185254514217377,-0.020185254514217377
1789134830617864,-0.01134166307747364,-0.01134166307747364
1789134830619864,-0.019170554354786873,-0.019170554354786873
1789134830635864,-0.011202141642570496,-0.011202141642570496
1789134830641864,-0.006254706531763077,-0.006254706531763077
1789134830655864,-0.012603042647242546,-0.012603042647242546
1789134830665864,-0.008538910187780857,-0.008538910187780857
1789134830677864,-0.018649347126483917,-0.018649347126483917
1789134830685864,-0.023470064625144005,-0.023470064625144005
1789134830695864,-0.029830170795321465,-0.029830170795321465
1789134830705864,-0.0319322794675827,-0.0319322794675827
1789134830715864,-0.03617449849843979,-0.03617449849843979
1789134830725864,-0.029859885573387146,-0.029859885573387146
1789134830737864,0.006450978573411703,0.006450978573411703
1789134830739864,-0.000786170712672174,-0.000786170712672174
1789134830755864,0.006039217114448547,0.006039217114448547
1789134830765864,0.004134773276746273,0.004134773276746273
1789134830773864,0.035888347774744034,0.035888347774744034
1789134830785864,0.023035816848278046,0.023035816848278046
1789134830797864,0.03530890867114067,0.03530890867114067
1789134830805864,0.021707884967327118,0.021707884967327118
1789134830815864,0.034321825951337814,0.034321825951337814
1789134830825864,0.028871413320302963,0.028871413320302963
1789134830835864,0.017545141279697418,0.017545141279697418
1789134830845864,0.03436599671840668,0.03436599671840668
1789134830857864,0.0869281142950058,0.0869281142950058
1789134830859864,0.052079763263463974,0.052079763263463974
1789134830871864,0.04518944025039673,0.04518944025039673
1789134830885864,0.04210350662469864,0.04210350662469864
1789134830895864,0.03744141384959221,0.03744141384959221
1789134830903864,0.03152456507086754,0.03152456507086754
1789134830917864,0.07609104365110397,0.07609104365110397
1789134830925864,0.06548748165369034,0.06548748165369034
1789134830933864,0.0533951036632061,0.0533951036632061
1789134830945864,0.04811101034283638,0.04811101034283638
1789134830955864,0.03951519727706909,0.03951519727706909
1789134830965864,0.05345304682850838,0.05345304682850838
1789134830977864,0.09867720305919647,0.09867720305919647
1789134830985864,0.06880871206521988,0.06880871206521988
1789134830995864,0.06784921884536743,0.06784921884536743
1789134831003864,0.06305725872516632,0.06305725872516632
1789134831015864,0.06209901347756386,0.06209901347756386
1789134831025864,0.06789878010749817,0.06789878010749817
1789134831037864,0.00974670797586441,0.00974670797586441
1789134831043864,-8.228898514062166e-05,-8.228898514062166e-05
1789134831055864,0.00037933175917714834,0.00037933175917714834
1789134831065864,-0.0011125776218250394,-0.0011125776218250394
1789134831075864,-0.006627650465816259,-0.006627650465816259
1789134831085864,0.0004149461165070534,0.0004149461165070534
1789134831097864,0.03443541005253792,0.03443541005253792
1789134831099864,0.020775124430656433,0.020775124430656433
1789134831115864,0.019304804503917694,0.019304804503917694
1789134831125864,0.019300267100334167,0.019300267100334167
1789134831133864,0.019319061189889908,0.019319061189889908
1789134831145864,0.019329369068145752,0.019329369068145752
1789134831157864,0.02238839492201805,0.02238839492201805
1789134831165864,0.022321192547678947,0.022321192547678947
1789134831175864,0.021967042237520218,0.021967042237520218
1789134831185864,0.021974841132760048,0.021974841132760048
1789134831195864,0.022126557305455208,0.022126557305455208
1789134831205864,0.025286588817834854,0.025286588817834854
1789134831217864,0.022486543282866478,0.022486543282866478
1789134831219864,0.02303348109126091,0.02303348109126091
1789134831233864,0.020572390407323837,0.020572390407323837
1789134831245864,0.021326374262571335,0.021326374262571335
1789134831255864,0.02661672793328762,0.02661672793328762
1789134831265864,0.020585335791110992,0.020585335791110992
1789134831277864,-0.01841406524181366,-0.01841406524181366
1789134831285864,-0.003979497589170933,-0.003979497589170933
1789134831295864,-0.001631518709473312,-0.001631518709473312
1789134831301864,0.02789011411368847,0.02789011411368847
1789134831315864,0.03299292176961899,0.03299292176961899
1789134831325864,0.03207092359662056,0.03207092359662056
1789134831337864,-0.007229823153465986,-0.007229823153465986
1789134831339864,-0.003039821982383728,-0.003039821982383728
1789134831355864,-0.006198592949658632,-0.006198592949658632
1789134831365864,-0.004565762355923653,-0.004565762355923653
1789134831375864,0.0014170596841722727,0.0014170596841722727
1789134831386023,-0.006195022724568844,-0.006195022724568844
1789134831398023,0.016753559932112694,0.016753559932112694
1789134831400023,0.029668308794498444,0.029668308794498444
1789134831416023,0.03387261927127838,0.03387261927127838
1789134831426023,0.03456660732626915,0.03456660732626915
1789134831434023,0.012085650116205215,0.012085650116205215
1789134831446023,0.015443788841366768,0.015443788841366768
1789134831458023,0.014675823040306568,0.014675823040306568
1789134831460023,0.023057175800204277,0.023057175800204277
1789134831476023,0.0023096322547644377,0.0023096322547644377
1789134831486023,0.0034054676070809364,0.0034054676070809364
1789134831496023,0.010527740232646465,0.010527740232646465
1789134831506023,0.0023174446541815996,0.0023174446541815996
1789134831518023,0.005646545439958572,0.005646545439958572
1789134831526023,0.01883460208773613,0.01883460208773613
1789134831532023,0.009788676165044308,0.009788676165044308
1789134831546023,0.011111321859061718,0.011111321859061718
1789134831556023,0.016295356675982475,0.016295356675982475
1789134831566023,-0.09672878682613373,-0.09672878682613373
1789134831578023,-0.05754270777106285,-0.05754270777106285
1789134831588023,-0.023089289665222168,-0.023089289665222168
1789134831596023,-0.02035503461956978,-0.02035503461956978
1789134831606023,-0.01809917949140072,-0.01809917949140072
1789134831616023,-0.012795155867934227,-0.012795155867934227
1789134831626023,-0.020387563854455948,-0.020387563854455948
1789134831638023,-0.04998239502310753,-0.04998239502310753
1789134831646023,-0.042370378971099854,-0.042370378971099854
1789134831656023,-0.0728023424744606,-0.0728023424744606
1789134831664023,-0.060262538492679596,-0.060262538492679596
1789134831676023,-0.054104115813970566,-0.054104115813970566
1789134831686023,-0.07287448644638062,-0.07287448644638062
1789134831698023,-0.05751277506351471,-0.05751277506351471
1789134831706023,-0.02466997317969799,-0.02466997317969799
1789134831716023,-0.023683898150920868,-0.023683898150920868
1789134831726023,-0.021652618423104286,-0.021652618423104286
1789134831734023,-0.052310846745967865,-0.052310846745967865
1789134831746023,-0.04459340497851372,-0.04459340497851372
1789134831758023,-0.054907578974962234,-0.054907578974962234
1789134831762023,-0.04213885962963104,-0.04213885962963104
1789134831776023,-0.042566992342472076,-0.042566992342472076
1789134831786023,-0.037838179618120193,-0.037838179618120193
1789134831796023,-0.028909483924508095,-0.028909483924508095
1789134831806023,-0.042619071900844574,-0.042619071900844574
1789134831818023,-0.07565245777368546,-0.07565245777368546
1789134831820023,-0.05052848160266876,-0.05052848160266876
1789134831836023,-0.03410843759775162,-0.03410843759775162
1789134831846023,-0.0331122949719429,-0.0331122949719429
1789134831854023,-0.04257999733090401,-0.04257999733090401
1789134831866023,-0.01816367916762829,-0.01816367916762829
1789134831878023,-0.04612141475081444,-0.04612141475081444
1789134831886023,-0.04427733272314072,-0.04427733272314072
1789134831894023,-0.03405037149786949,-0.03405037149786949
1789134831906023,-0.03322918713092804,-0.03322918713092804
1789134831916023,-0.03355025127530098,-0.03355025127530098
1789134831926023,-0.03407328203320503,-0.03407328203320503
1789134831938023,0.007933324202895164,0.007933324202895164
1789134831940023,0.006296149455010891,0.006296149455010891
1789134831956023,0.03969917073845863,0.03969917073845863
1789134831966023,0.037973348051309586,0.037973348051309586
1789134831976023,0.028174541890621185,0.028174541890621185
1789134831986023,0.03974098712205887,0.03974098712205887
1789134831996023,0.05273320525884628,0.05273320525884628
1789134832008023,0.061111606657505035,0.061111606657505035
1789134832016023,0.056524910032749176,0.056524910032749176
1789134832026023,0.05248977616429329,0.05248977616429329
1789134832036023,0.044323552399873734,0.044323552399873734
1789134832046023,0.05693737417459488,0.05693737417459488
1789134832058023,0.038243986666202545,0.038243986666202545
1789134832060023,0.034509073942899704,0.034509073942899704
1789134832076023,0.02934471145272255,0.02934471145272255
1789134832086023,0.02774105779826641,0.02774105779826641
1789134832094023,0.07634222507476807,0.07634222507476807
1789134832106023,0.06451312452554703,0.06451312452554703
1789134832118023,0.01771785505115986,0.01771785505115986
1789134832126023,0.009957034140825272,0.009957034140825272
1789134832134023,0.029663976281881332,0.029663976281881332
1789134832146023,0.027916191145777702,0.027916191145777702
1789134832156023,0.02280665934085846,0.02280665934085846
1789134832166023,0.029719123616814613,0.029719123616814613
1789134832178023,0.04583657532930374,0.04583657532930374
1789134832180023,0.033148542046546936,0.033148542046546936
1789134832192023,0.03275517001748085,0.03275517001748085
1789134832206023,0.03231737017631531,0.03231737017631531
1789134832216023,0.03140079975128174,0.03140079975128174
1789134832224023,0.033162496984004974,0.033162496984004974
1789134832238023,0.02240796945989132,0.02240796945989132
1789134832248023,0.01947234757244587,0.01947234757244587
1789134832256023,0.019619334489107132,0.019619334489107132
1789134832266023,0.019687918946146965,0.019687918946146965
1789134832276023,0.019979089498519897,0.019979089498519897
1789134832286023,0.021529216319322586,0.021529216319322586
1789134832298023,0.020900005474686623,0.020900005474686623
1789134832306023,0.02146204002201557,0.02146204002201557
1789134832316023,0.02555610053241253,0.02555610053241253
1789134832324023,0.025990134105086327,0.025990134105086327
1789134832334023,0.02557547576725483,0.02557547576725483
1789134832346023,0.025588789954781532,0.025588789954781532
1789134832358023,0.01700141653418541,0.01700141653418541
1789134832366023,0.021891791373491287,0.021891791373491287
1789134832376023,0.012978055514395237,0.012978055514395237
1789134832386182,0.014690740033984184,0.014690740033984184
1789134832396182,0.018162429332733154,0.018162429332733154
1789134832406182,0.012996346689760685,0.012996346689760685
1789134832418182,0.0005634772824123502,0.0005634772824123502
1789134832420182,0.011349639855325222,0.011349639855325222
1789134832436182,0.01776019297540188,0.01776019297540188
1789134832446182,0.01874842308461666,0.01874842308461666
1789134832456182,0.020465845242142677,0.020465845242142677
1789134832466182,0.02555476874113083,0.02555476874113083
1789134832478182,0.0005760709755122662,0.0005760709755122662
1789134832486182,0.012179786339402199,0.012179786339402199
1789134832496182,0.010532387532293797,0.010532387532293797
1789134832506182,0.012784888036549091,0.012784888036549091
1789134832516182,0.013414670713245869,0.013414670713245869
1789134832526182,0.016124533489346504,0.016124533489346504
1789134832536182,0.03705081343650818,0.03705081343650818
1789134832548182,0.03716382756829262,0.03716382756829262
1789134832554182,0.040372204035520554,0.040372204035520554
1789134832566182,0.04103274643421173,0.04103274643421173
1789134832576182,0.04341519996523857,0.04341519996523857
1789134832586182,0.04842362180352211,0.04842362180352211
1789134832596182,0.018920330330729485,0.018920330330729485
1789134832608182,0.0005977916298434138,0.0005977916298434138
1789134832616182,0.003943799063563347,0.003943799063563347
1789134832622182,0.00023120507830753922,0.00023120507830753922
1789134832636182,0.010614827275276184,0.010614827275276184
1789134832646182,0.008751338347792625,0.008751338347792625
1789134832658182,-0.0006805034354329109,-0.0006805034354329109
1789134832668182,0.011814475059509277,0.011814475059509277
1789134832676182,0.01910453289747238,0.01910453289747238
1789134832686182,0.020747525617480278,0.020747525617480278
1789134832696182,0.023937441408634186,0.023937441408634186
1789134832706182,0.03326736390590668,0.03326736390590668
1789134832718182,-0.029598942026495934,-0.029598942026495934
1789134832720182,-0.00565129891037941,-0.00565129891037941
1789134832734182,-0.005096472799777985,-0.005096472799777985
1789134832746182,0.0004928353009745479,0.0004928353009745479
1789134832754182,0.019569914788007736,0.019569914788007736
1789134832766182,0.03265620768070221,0.03265620768070221
1789134832778182,0.028627531602978706,0.028627531602978706
1789134832788182,0.031935516744852066,0.031935516744852066
1789134832796182,0.036870326846838,0.036870326846838
1789134832806182,0.03799555078148842,0.03799555078148842
1789134832816182,0.04174601659178734,0.04174601659178734
1789134832826182,0.036918286234140396,0.036918286234140396
1789134832838182,-0.00032367592211812735,-0.00032367592211812735
1789134832848182,0.012630278244614601,0.012630278244614601
1789134832852182,0.017239224165678024,0.017239224165678024
1789134832866182,0.022121312096714973,0.022121312096714973
1789134832876182,0.030627939850091934,0.030627939850091934
1789134832886182,0.030663061887025833,0.030663061887025833
1789134832896182,0.032005928456783295,0.032005928456783295
1789134832900182,0.03278353437781334,0.03278353437781334
1789134832916182,0.04463496059179306,0.04463496059179306
1789134832926182,0.04654822126030922,0.04654822126030922
1789134832934182,0.04466967284679413,0.04466967284679413
1789134832946182,0.04469224438071251,0.04469224438071251
1789134832958182,0.004213815554976463,0.004213815554976463
1789134832966182,0.03403712064027786,0.03403712064027786
1789134832976182,0.014217500574886799,0.014217500574886799
1789134832984182,0.027008723467588425,0.027008723467588425
1789134832996182,0.02438409812748432,0.02438409812748432
1789134833006182,0.014233865775167942,0.014233865775167942
1789134833018182,-0.012217373587191105,-0.012217373587191105
1789134833028182,0.00010130222653970122,0.00010130222653970122
1789134833036182,0.014106351882219315,0.014106351882219315
1789134833044182,0.02028753235936165,0.02028753235936165
1789134833056182,0.030924756079912186,0.030924756079912186
1789134833066182,0.01413714699447155,0.01413714699447155
1789134833078182,-0.04213366284966469,-0.04213366284966469
1789134833082182,-0.0010163139086216688,-0.0010163139086216688
1789134833096182,-0.03583725914359093,-0.03583725914359093
1789134833106182,-0.02343592420220375,-0.02343592420220375
1789134833116182,-0.0022262120619416237,-0.0022262120619416237
1789134833126182,-0.035861119627952576,-0.035861119627952576
1789134833138182,-0.028715185821056366,-0.028715185821056366
1789134833140182,0.001139963511377573,0.001139963511377573
1789134833156182,0.028803875669836998,0.028803875669836998
1789134833166182,0.03271280229091644,0.03271280229091644
1789134833176182,0.052024539560079575,0.052024539560079575
1789134833186182,-0.004598791711032391,-0.004598791711032391
1789134833198182,-0.08821143954992294,-0.08821143954992294
1789134833208182,-0.022341394796967506,-0.022341394796967506
1789134833214182,-0.010321220383048058,-0.010321220383048058
1789134833226182,-0.0004114104376640171,-0.0004114104376640171
1789134833236182,0.020903130993247032,0.020903130993247032
1789134833246182,-0.010346676222980022,-0.010346676222980022
1789134833258182,-0.11906987428665161,-0.11906987428665161
1789134833260182,-0.04997675493359566,-0.04997675493359566
1789134833276182,-0.030291475355625153,-0.030291475355625153
1789134833282182,-0.047722768038511276,-0.047722768038511276
1789134833296182,-0.017381787300109863,-0.017381787300109863
1789134833306182,-0.036300644278526306,-0.036300644278526306
1789134833318182,-0.04887792840600014,-0.04887792840600014
1789134833326182,-0.024277882650494576,-0.024277882650494576
1789134833334182,-0.004136290401220322,-0.004136290401220322
1789134833346182,0.006763806100934744,0.006763806100934744
1789134833356182,0.02929372526705265,0.02929372526705265
1789134833366182,-0.004161722958087921,-0.004161722958087921
