timestamp,speed_error,velocity_active
1789134802083177,0.0,0
1789134802095177,0.0,0
1789134802095177,0.0,0
1789134802095177,0.0,0
1789134802131177,0.0,0
1789134802143177,0.0,0
1789134802143177,0.0,0
1789134802143177,0.0,0
1789134802143177,0.0,0
1789134802179177,0.0,0
1789134802191177,0.0,0
1789134802203177,0.0,0
1789134802203177,0.0,0
1789134802203177,0.0,0
1789134802203177,0.0,0
1789134802203177,0.0,0
1789134802251341,0.0,0
1789134802263341,0.0,0
1789134802263341,0.0,0
1789134802263341,0.0,0
1789134802263341,0.0,0
1789134802263341,0.0,0
1789134802311341,0.0,0
1789134802323341,0.0,0
1789134802323341,0.0,0
1789134802323341,0.0,0
1789134802323341,0.0,0
1789134802359341,0.0,0
1789134802371341,0.0,0
1789134802383341,0.0,0
1789134802383341,0.0,0
1789134802383341,0.0,0
1789134802383341,0.0,0
1789134802383341,0.0,0
1789134802431341,0.0,0
1789134802443341,0.0,0
1789134802443341,0.0,0
1789134802443341,0.0,0
1789134802443341,0.0,0
1789134802443341,0.0,0
1789134802491341,0.0,0
1789134802503341,0.0,0
1789134802503341,0.0,0
1789134802503341,0.0,0
1789134802503341,0.0,0
1789134802503341,0.0,0
1789134802551341,0.0,0
1789134802563341,0.0,0
1789134802563341,0.0,0
1789134802563341,0.0,0
1789134802563341,0.0,0
1789134802563341,0.0,0
1789134802611341,0.0,0
1789134802623341,0.0,0
1789134802623341,0.0,0
1789134802623341,0.0,0
1789134802623341,0.0,0
1789134802659341,0.0,0
1789134802671341,0.0,0
1789134802683341,0.0,0
1789134802683341,0.0,0
1789134802683341,0.0,0
1789134802683341,0.0,0
1789134802719341,0.0,0
1789134802731341,0.0,0
1789134802743341,0.0,0
1789134802743341,0.0,0
1789134802743341,0.0,0
1789134802743341,0.0,0
1789134802779341,0.0,0
1789134802791341,0.0,0
1789134802803341,0.0,0
1789134802803341,0.0,0
1789134802803341,0.0,0
1789134802803341,0.0,0
1789134802803341,0.0,0
1789134802851341,0.0,0
1789134802863341,0.0,0
1789134802863341,0.0,0
1789134802863341,0.0,0
1789134802863341,0.0,0
1789134802899341,0.0,0
1789134802911341,0.0,0
1789134802923341,0.0,0
1789134802923341,0.0,0
1789134802923341,0.0,0
1789134802923341,0.0,0
1789134802923341,0.0,0
1789134802971341,0.0,0
1789134802983341,0.0,0
1789134802983341,0.0,0
1789134802983341,0.0,0
1789134802983341,0.0,0
1789134803019341,0.0,0
1789134803031341,0.0,0
1789134803043341,0.0,0
1789134803043341,0.0,0
1789134803043341,0.0,0
1789134803043341,0.0,0
1789134803043341,0.0,0
1789134803091341,0.0,0
1789134803103341,0.0,0
1789134803103341,0.0,0
1789134803103341,0.0,0
1789134803103341,0.0,0
1789134803103341,0.0,0
1789134803151341,0.0,0
1789134803163341,0.0,0
1789134803163341,0.0,0
1789134803163341,0.0,0
1789134803163341,0.0,0
1789134803163341,0.0,0
1789134803211341,0.0,0
1789134803223341,0.0,0
1789134803223341,0.0,0
1789134803223341,0.0,0
1789134803223504,0.0,0
1789134803223504,0.0,0
1789134803271504,0.0,0
1789134803283504,0.0,0
1789134803283504,0.0,0
1789134803283504,0.0,0
1789134803283504,0.0,0
1789134803283504,0.0,0
1789134803331504,0.0,0
1789134803343504,0.0,0
1789134803343504,0.0,0
1789134803343504,0.0,0
1789134803343504,0.0,0
1789134803379504,0.0,0
1789134803391504,0.0,0
1789134803403504,0.0,0
1789134803403504,0.0,0
1789134803403504,0.0,0
1789134803403504,0.0,0
1789134803403504,0.0,0
1789134803451504,0.0,0
1789134803463504,0.0,0
1789134803463504,0.0,0
1789134803463504,0.0,0
1789134803463504,0.0,0
1789134803463504,0.0,0
1789134803511504,0.0,0
1789134803523504,0.0,0
1789134803523504,0.0,0
1789134803523504,0.0,0
1789134803523504,0.0,0
1789134803523504,0.0,0
1789134803571504,0.0,0
1789134803583504,0.0,0
1789134803583504,0.0,0
1789134803583504,0.0,0
1789134803583504,0.0,0
1789134803619504,0.0,0
1789134803631504,0.0,0
1789134803643504,0.0,0
1789134803643504,0.0,0
1789134803643504,0.0,0
1789134803643504,0.0,0
1789134803679504,0.0,0
1789134803691504,0.0,0
1789134803703504,0.0,0
1789134803703504,0.0,0
1789134803703504,0.0,0
1789134803703504,0.0,0
1789134803739504,0.0,0
1789134803751504,0.0,0
1789134803763504,0.0,0
1789134803763504,0.0,0
1789134803763504,0.0,0
1789134803763504,0.0,0
1789134803763504,0.0,0
1789134803811504,0.0,0
1789134803823504,0.0,0
1789134803823504,0.0,0
1789134803823504,0.0,0
1789134803823504,0.0,0
1789134803823504,0.0,0
1789134803871504,0.0,0
1789134803883504,0.0,0
1789134803883504,0.0,0
1789134803883504,0.0,0
1789134803883504,0.0,0
1789134803883504,0.0,0
1789134803931504,0.0,0
1789134803943504,0.0,0
1789134803943504,0.0,0
1789134803943504,0.0,0
1789134803943504,0.0,0
1789134803979504,0.0,0
1789134803991504,0.0,0
1789134804003504,0.0,0
1789134804003504,0.0,0
1789134804003504,0.0,0
1789134804003504,0.0,0
1789134804039504,0.0,0
1789134804051504,0.0,0
1789134804063504,0.0,0
1789134804063504,0.0,0
1789134804063504,0.0,0
1789134804063504,0.0,0
1789134804099504,0.0,0
1789134804111504,0.0,0
1789134804123504,0.0,0
1789134804123504,0.0,0
1789134804123504,0.0,0
1789134804123504,0.0,0
1789134804123504,0.0,0
1789134804171504,0.0,0
1789134804183504,0.0,0
1789134804183504,0.0,0
1789134804183504,0.0,0
1789134804183504,0.0,0
1789134804219504,0.0,0
1789134804231504,0.0,0
1789134804243504,0.0,0
1789134804243504,0.0,0
1789134804243667,0.0,0
1789134804243667,0.0,0
1789134804243667,0.0,0
1789134804291667,0.0,0
1789134804291667,0.0,0
1789134804291667,0.0,0
1789134804291667,0.0,0
1789134804291667,0.0,0
1789134804339667,0.0,0
1789134804351667,0.0,0
1789134804363667,0.0,0
1789134804363667,0.0,0
1789134804363667,0.0,0
1789134804363667,0.0,0
1789134804363667,0.0,0
1789134804411667,0.0,0
1789134804423667,0.0,0
1789134804423667,0.0,0
1789134804423667,0.0,0
1789134804423667,0.0,0
1789134804423667,0.0,0
1789134804471667,0.0,0
1789134804483667,0.0,0
1789134804483667,0.0,0
1789134804483667,0.0,0
1789134804483667,0.0,0
1789134804483667,0.0,0
1789134804531667,0.0,0
1789134804543667,0.0,0
1789134804543667,0.0,0
1789134804543667,0.0,0
1789134804567667,0.0,0
1789134804567667,0.0,0
1789134804591667,0.0,0
1789134804603667,0.0,0
1789134804603667,0.0,0
1789134804603667,0.0,0
1789134804603667,0.0,0
1789134804603667,0.0,0
1789134804651667,0.0,0
1789134804663667,0.0,0
1789134804663667,0.0,0
1789134804663667,0.0,0
1789134804663667,0.0,0
1789134804699667,0.0,0
1789134804711667,0.0,0
1789134804723667,0.0,0
1789134804723667,0.0,0
1789134804723667,0.0,0
1789134804723667,0.0,0
1789134804723667,0.0,0
1789134804771667,0.0,0
1789134804783667,0.0,0
1789134804783667,0.0,0
1789134804783667,0.0,0
1789134804783667,0.0,0
1789134804819667,0.0,0
1789134804831667,0.0,0
1789134804843667,0.0,0
1789134804843667,0.0,0
1789134804843667,0.0,0
1789134804843667,0.0,0
1789134804843667,0.0,0
1789134804891667,1.9975987672805786,1
1789134804903667,1.9972918033599854,1
1789134804903667,1.9972918033599854,1
1789134804903667,1.9972918033599854,1
1789134804903667,1.9972918033599854,1
1789134804903667,1.9972918033599854,1
1789134804951667,1.5503292083740234,1
1789134804963667,1.4870060682296753,1
1789134804963667,1.4870060682296753,1
1789134804963667,1.4870060682296753,1
1789134804963667,1.4870060682296753,1
1789134804999667,1.1257781982421875,1
1789134805011667,1.0491852760314941,1
1789134805023667,0.9327505826950073,1
1789134805023667,0.9327505826950073,1
1789134805023667,0.9327505826950073,1
1789134805023667,0.9327505826950073,1
1789134805023667,0.9327505826950073,1
1789134805071667,0.46865928173065186,1
1789134805083667,0.39042961597442627,1
1789134805083667,0.39042961597442627,1
1789134805083667,0.39042961597442627,1
1789134805083667,0.39042961597442627,1
1789134805083667,0.39042961597442627,1
1789134805131667,-0.0579829216003418,1
1789134805143667,-0.17287898063659668,1
1789134805143667,-0.17287898063659668,1
1789134805143667,-0.17287898063659668,1
1789134805143667,-0.17287898063659668,1
1789134805179667,0.05167198181152344,1
1789134805191667,0.20230138301849365,1
1789134805203667,0.2640979290008545,1
1789134805203667,0.2640979290008545,1
1789134805203667,0.2640979290008545,1
1789134805203667,0.2640979290008545,1
1789134805203667,0.2640979290008545,1
1789134805251667,-0.1508331298828125,1
1789134805263667,-0.31371068954467773,1
1789134805263830,-0.31371068954467773,1
1789134805263830,-0.31371068954467773,1
1789134805263830,-0.31371068954467773,1
1789134805263830,-0.31371068954467773,1
1789134805311830,-0.03608298301696777,1
1789134805323830,0.014340996742248535,1
1789134805323830,0.014340996742248535,1
1789134805323830,0.014340996742248535,1
1789134805323830,0.014340996742248535,1
1789134805359830,0.3821197748184204,1
1789134805371830,0.4186006784439087,1
1789134805383830,0.24081873893737793,1
1789134805383830,0.24081873893737793,1
1789134805383830,0.24081873893737793,1
1789134805383830,0.24081873893737793,1
1789134805419830,-0.03242135047912598,1
1789134805431830,-0.11339855194091797,1
1789134805443830,-0.03926515579223633,1
1789134805443830,-0.03926515579223633,1
1789134805443830,-0.03926515579223633,1
1789134805443830,-0.03926515579223633,1
1789134805443830,-0.03926515579223633,1
1789134805491830,0.4293452501296997,1
1789134805503830,0.5805295705795288,1
1789134805503830,0.5805295705795288,1
1789134805503830,0.5805295705795288,1
1789134805503830,0.5805295705795288,1
1789134805503830,0.5805295705795288,1
1789134805551830,0.056746602058410645,1
1789134805563830,-0.027530670166015625,1
1789134805563830,-0.027530670166015625,1
1789134805563830,-0.027530670166015625,1
1789134805563830,-0.027530670166015625,1
1789134805563830,-0.027530670166015625,1
1789134805611830,0.15656185150146484,1
1789134805623830,0.3093067407608032,1
1789134805623830,0.3093067407608032,1
1789134805623830,0.3093067407608032,1
1789134805623830,0.3093067407608032,1
1789134805659830,-0.026331663131713867,1
1789134805671830,-0.11882424354553223,1
1789134805683830,-0.06152462959289551,1
1789134805683830,-0.06152462959289551,1
1789134805683830,-0.06152462959289551,1
1789134805683830,-0.06152462959289551,1
1789134805683830,-0.06152462959289551,1
1789134805731830,0.4124631881713867,1
1789134805743830,0.56421959400177,1
1789134805743830,0.56421959400177,1
1789134805743830,0.56421959400177,1
1789134805743830,0.56421959400177,1
1789134805779830,0.21548902988433838,1
1789134805791830,0.06659626960754395,1
1789134805803830,-0.01819324493408203,1
1789134805803830,-0.01819324493408203,1
1789134805803830,-0.01819324493408203,1
1789134805803830,-0.01819324493408203,1
1789134805803830,-0.01819324493408203,1
1789134805851830,0.2641422748565674,1
1789134805863830,0.41728103160858154,1
1789134805863830,0.41728103160858154,1
1789134805863830,0.41728103160858154,1
1789134805887830,0.1598721742630005,1
1789134805887830,0.1598721742630005,1
1789134805911830,-0.043819427490234375,1
1789134805923830,-0.11346745491027832,1
1789134805923830,-0.11346745491027832,1
1789134805923830,-0.11346745491027832,1
1789134805923830,-0.11346745491027832,1
1789134805923830,-0.11346745491027832,1
1789134805971830,0.21515750885009766,1
1789134805983830,0.3596158027648926,1
1789134805983830,0.3596158027648926,1
1789134805983830,0.3596158027648926,1
1789134805983830,0.3596158027648926,1
1789134806019830,0.007471799850463867,1
1789134806031830,-0.07240462303161621,1
1789134806043830,0.07040166854858398,1
1789134806043830,0.07040166854858398,1
1789134806043830,0.07040166854858398,1
1789134806043830,0.07040166854858398,1
1789134806043830,0.07040166854858398,1
1789134806091830,0.30429279804229736,1
1789134806103830,0.30016088485717773,1
1789134806103830,0.30016088485717773,1
1789134806103830,0.30016088485717773,1
1789134806103830,0.30016088485717773,1
1789134806139830,0.007427811622619629,1
1789134806151830,-0.0676577091217041,1
1789134806163830,0.003664255142211914,1
1789134806163830,0.003664255142211914,1
1789134806163830,0.003664255142211914,1
1789134806163830,0.003664255142211914,1
1789134806163830,0.003664255142211914,1
1789134806211830,0.482014536857605,1
1789134806223830,0.6323552131652832,1
1789134806223830,0.6323552131652832,1
1789134806223830,0.6323552131652832,1
1789134806223830,0.6323552131652832,1
1789134806223830,0.6323552131652832,1
1789134806271993,0.09270894527435303,1
1789134806283993,0.012889504432678223,1
1789134806283993,0.012889504432678223,1
1789134806283993,0.012889504432678223,1
1789134806283993,0.012889504432678223,1
1789134806319993,0.12723398208618164,1
1789134806331993,0.1608278751373291,1
1789134806343993,0.0015085935592651367,1
1789134806343993,0.0015085935592651367,1
1789134806343993,0.0015085935592651367,1
1789134806343993,0.0015085935592651367,1
1789134806343993,0.0015085935592651367,1
1789134806391993,0.2215646505355835,1
1789134806403993,0.304398775100708,1
1789134806403993,0.304398775100708,1
1789134806403993,0.304398775100708,1
1789134806403993,0.304398775100708,1
1789134806403993,0.304398775100708,1
1789134806451993,-0.08973097801208496,1
1789134806463993,-0.23811817169189453,1
1789134806463993,-0.23811817169189453,1
1789134806463993,-0.23811817169189453,1
1789134806463993,-0.23811817169189453,1
1789134806499993,-0.09795975685119629,1
1789134806511993,0.06398868560791016,1
1789134806523993,0.1298125982284546,1
1789134806523993,0.1298125982284546,1
1789134806523993,0.1298125982284546,1
1789134806523993,0.1298125982284546,1
1789134806523993,0.1298125982284546,1
1789134806571993,-0.10167813301086426,1
1789134806583993,-0.2598135471343994,1
1789134806583993,-0.2598135471343994,1
1789134806583993,-0.2598135471343994,1
1789134806583993,-0.2598135471343994,1
1789134806619993,-0.10359716415405273,1
1789134806631993,0.06013476848602295,1
1789134806643993,0.18348729610443115,1
1789134806643993,0.18348729610443115,1
1789134806643993,0.18348729610443115,1
1789134806643993,0.18348729610443115,1
1789134806679993,-0.029948949813842773,1
1789134806691993,-0.08724737167358398,1
1789134806703993,0.07911515235900879,1
1789134806703993,0.07911515235900879,1
1789134806703993,0.07911515235900879,1
1789134806703993,0.07911515235900879,1
1789134806739993,-0.09120726585388184,1
1789134806751993,-0.0820307731628418,1
1789134806763993,-0.001983165740966797,1
1789134806763993,-0.001983165740966797,1
1789134806763993,-0.001983165740966797,1
1789134806763993,-0.001983165740966797,1
1789134806763993,-0.001983165740966797,1
1789134806811993,0.4767177104949951,1
1789134806823993,0.6156855821609497,1
1789134806823993,0.6156855821609497,1
1789134806823993,0.6156855821609497,1
1789134806823993,0.6156855821609497,1
1789134806859993,0.29945850372314453,1
1789134806871993,0.18251168727874756,1
1789134806883993,0.11702024936676025,1
1789134806883993,0.11702024936676025,1
1789134806883993,0.11702024936676025,1
1789134806883993,0.11702024936676025,1
1789134806883993,0.11702024936676025,1
1789134806931993,-0.31026411056518555,1
1789134806943993,-0.46315932273864746,1
1789134806943993,-0.46315932273864746,1
1789134806943993,-0.46315932273864746,1
1789134806943993,-0.46315932273864746,1
1789134806979993,-0.2869992256164551,1
1789134806991993,-0.1252765655517578,1
1789134807003993,-0.0011546611785888672,1
1789134807003993,-0.0011546611785888672,1
1789134807003993,-0.0011546611785888672,1
1789134807003993,-0.0011546611785888672,1
1789134807039993,0.21003425121307373,1
1789134807051993,0.2885087728500366,1
1789134807063993,0.18006765842437744,1
1789134807063993,0.18006765842437744,1
1789134807063993,0.18006765842437744,1
1789134807063993,0.18006765842437744,1
1789134807099993,-0.08436727523803711,1
1789134807111993,-0.07312488555908203,1
1789134807123993,-0.08600354194641113,1
1789134807123993,-0.08600354194641113,1
1789134807123993,-0.08600354194641113,1
1789134807123993,-0.08600354194641113,1
1789134807123993,-0.08600354194641113,1
1789134807171993,0.03904616832733154,1
1789134807183993,0.1796262264251709,1
1789134807183993,0.1796262264251709,1
1789134807183993,0.1796262264251709,1
1789134807183993,0.1796262264251709,1
1789134807183993,0.1796262264251709,1
1789134807231993,-0.10858440399169922,1
1789134807243993,-0.19140839576721191,1
1789134807243993,-0.19140839576721191,1
1789134807243993,-0.19140839576721191,1
1789134807244156,-0.19140839576721191,1
1789134807244156,-0.19140839576721191,1
1789134807292156,0.04854440689086914,1
1789134807304156,0.20311224460601807,1
1789134807304156,0.20311224460601807,1
1789134807304156,0.20311224460601807,1
1789134807304156,0.20311224460601807,1
1789134807340156,-0.056000709533691406,1
1789134807352156,-0.1983470916748047,1
1789134807364156,-0.19576478004455566,1
1789134807364156,-0.19576478004455566,1
1789134807364156,-0.19576478004455566,1
1789134807364156,-0.19576478004455566,1
1789134807364156,-0.19576478004455566,1
1789134807412156,0.2846451997756958,1
1789134807424156,0.4540368318557739,1
1789134807424156,0.4540368318557739,1
1789134807424156,0.4540368318557739,1
1789134807424156,0.4540368318557739,1
1789134807460156,0.0983896255493164,1
1789134807472156,0.006273150444030762,1
1789134807484156,0.0005353689193725586,1
1789134807484156,0.0005353689193725586,1
1789134807484156,0.0005353689193725586,1
1789134807484156,0.0005353689193725586,1
1789134807484156,0.0005353689193725586,1
1789134807532156,0.4104030132293701,1
1789134807544156,0.5720648765563965,1
1789134807544156,0.5720648765563965,1
1789134807544156,0.5720648765563965,1
1789134807544156,0.5720648765563965,1
1789134807544156,0.5720648765563965,1
1789134807592156,0.04839146137237549,1
1789134807604156,0.0036928653717041016,1
1789134807604156,0.0036928653717041016,1
1789134807604156,0.0036928653717041016,1
1789134807604156,0.0036928653717041016,1
1789134807640156,0.24748504161834717,1
1789134807652156,0.2842632532119751,1
1789134807664156,0.12160384654998779,1
1789134807664156,0.12160384654998779,1
1789134807664156,0.12160384654998779,1
1789134807664156,0.12160384654998779,1
1789134807700156,-0.13942503929138184,1
1789134807712156,-0.21512913703918457,1
1789134807724156,-0.14347052574157715,1
1789134807724156,-0.14347052574157715,1
1789134807724156,-0.14347052574157715,1
1789134807724156,-0.14347052574157715,1
1789134807724156,-0.14347052574157715,1
1789134807772156,0.03388512134552002,1
1789134807784156,0.20956385135650635,1
1789134807784156,0.20956385135650635,1
1789134807784156,0.20956385135650635,1
1789134807784156,0.20956385135650635,1
1789134807820156,0.02767813205718994,1
1789134807832156,-0.12020564079284668,1
1789134807844156,-0.1291978359222412,1
1789134807844156,-0.1291978359222412,1
1789134807844156,-0.1291978359222412,1
1789134807868156,0.12906336784362793,1
1789134807868156,0.12906336784362793,1
1789134807892156,0.011485576629638672,1
1789134807904156,-0.1412191390991211,1
1789134807904156,-0.1412191390991211,1
1789134807904156,-0.1412191390991211,1
1789134807904156,-0.1412191390991211,1
1789134807940156,0.056996822357177734,1
1789134807952156,0.1494286060333252,1
1789134807964156,0.17043530941009521,1
1789134807964156,0.17043530941009521,1
1789134807964156,0.17043530941009521,1
1789134807964156,0.17043530941009521,1
1789134808000156,-0.05473613739013672,1
1789134808012156,-0.02171039581298828,1
1789134808024156,-0.06510257720947266,1
1789134808024156,-0.06510257720947266,1
1789134808024156,-0.06510257720947266,1
1789134808024156,-0.06510257720947266,1
1789134808060156,0.2133561372756958,1
1789134808072156,0.2427842617034912,1
1789134808084156,0.1570277214050293,1
1789134808084156,0.1570277214050293,1
1789134808084156,0.1570277214050293,1
1789134808084156,0.1570277214050293,1
1789134808084156,0.1570277214050293,1
1789134808132156,-0.2754364013671875,1
1789134808144156,-0.4291684627532959,1
1789134808144156,-0.4291684627532959,1
1789134808144156,-0.4291684627532959,1
1789134808144156,-0.4291684627532959,1
1789134808144156,-0.4291684627532959,1
1789134808192156,-0.04306912422180176,1
1789134808204156,0.035133957862854004,1
1789134808204156,0.035133957862854004,1
1789134808204156,0.035133957862854004,1
1789134808204156,0.035133957862854004,1
1789134808204156,0.035133957862854004,1
1789134808252156,0.5060387849807739,1
1789134808264156,0.6083823442459106,1
1789134808264156,0.6083823442459106,1
1789134808264318,0.6083823442459106,1
1789134808264318,0.6083823442459106,1
1789134808300318,0.2769256830215454,1
1789134808312318,0.15877032279968262,1
1789134808324318,0.0820244550704956,1
1789134808324318,0.0820244550704956,1
1789134808324318,0.0820244550704956,1
1789134808324318,0.0820244550704956,1
1789134808324318,0.0820244550704956,1
1789134808372318,-0.0932004451751709,1
1789134808384318,-0.09599542617797852,1
1789134808384318,-0.09599542617797852,1
1789134808384318,-0.09599542617797852,1
1789134808384318,-0.09599542617797852,1
1789134808420318,0.17446112632751465,1
1789134808432318,0.3252040147781372,1
1789134808444318,0.20650482177734375,1
1789134808444318,0.20650482177734375,1
1789134808444318,0.20650482177734375,1
1789134808444318,0.20650482177734375,1
1789134808444318,0.20650482177734375,1
1789134808492318,-0.1695113182067871,1
1789134808504318,-0.3727750778198242,1
1789134808504318,-0.3727750778198242,1
1789134808504318,-0.3727750778198242,1
1789134808528318,-0.3068888187408447,1
1789134808528318,-0.3068888187408447,1
1789134808552318,-0.02132105827331543,1
1789134808564318,0.05212104320526123,1
1789134808564318,0.05212104320526123,1
1789134808564318,0.05212104320526123,1
1789134808564318,0.05212104320526123,1
1789134808564318,0.05212104320526123,1
1789134808612318,0.182356595993042,1
1789134808624318,0.20207810401916504,1
1789134808624318,0.20207810401916504,1
1789134808624318,0.20207810401916504,1
1789134808624318,0.20207810401916504,1
1789134808660318,-0.10065317153930664,1
1789134808672318,-0.19024133682250977,1
1789134808684318,-0.1349036693572998,1
1789134808684318,-0.1349036693572998,1
1789134808684318,-0.1349036693572998,1
1789134808684318,-0.1349036693572998,1
1789134808684318,-0.1349036693572998,1
1789134808732318,0.3291240930557251,1
1789134808744318,0.4716227054595947,1
1789134808744318,0.4716227054595947,1
1789134808744318,0.4716227054595947,1
1789134808744318,0.4716227054595947,1
1789134808780318,0.12350285053253174,1
1789134808792318,0.01323091983795166,1
1789134808804318,-0.10795140266418457,1
1789134808804318,-0.10795140266418457,1
1789134808804318,-0.10795140266418457,1
1789134808804318,-0.10795140266418457,1
1789134808804318,-0.10795140266418457,1
1789134808852318,0.14693284034729004,1
1789134808864318,0.2963685989379883,1
1789134808864318,0.2963685989379883,1
1789134808864318,0.2963685989379883,1
1789134808864318,0.2963685989379883,1
1789134808900318,-0.038965702056884766,1
1789134808912318,-0.1410694122314453,1
1789134808924318,-0.11122012138366699,1
1789134808924318,-0.11122012138366699,1
1789134808924318,-0.11122012138366699,1
1789134808924318,-0.11122012138366699,1
1789134808960318,0.2309279441833496,1
1789134808972318,0.2676823139190674,1
1789134808984318,0.0923992395401001,1
1789134808984318,0.0923992395401001,1
1789134808984318,0.0923992395401001,1
1789134808984318,0.0923992395401001,1
1789134809020318,-0.1999201774597168,1
1789134809032318,-0.354844331741333,1
1789134809044318,-0.35590147972106934,1
1789134809044318,-0.35590147972106934,1
1789134809044318,-0.35590147972106934,1
1789134809044318,-0.35590147972106934,1
1789134809044318,-0.35590147972106934,1
1789134809092318,0.041860222816467285,1
1789134809104318,0.19334542751312256,1
1789134809104318,0.19334542751312256,1
1789134809104318,0.19334542751312256,1
1789134809104318,0.19334542751312256,1
1789134809104318,0.19334542751312256,1
1789134809152318,-0.1482105255126953,1
1789134809164318,-0.23509430885314941,1
1789134809164318,-0.23509430885314941,1
1789134809164318,-0.23509430885314941,1
1789134809164318,-0.23509430885314941,1
1789134809164318,-0.23509430885314941,1
1789134809212318,0.059249043464660645,1
1789134809224318,0.20748090744018555,1
1789134809224318,0.20748090744018555,1
1789134809224318,0.20748090744018555,1
1789134809224318,0.20748090744018555,1
1789134809260318,-0.1306149959564209,1
1789134809272318,-0.2114715576171875,1
1789134809284318,-0.17779326438903809,1
1789134809284481,-0.17779326438903809,1
1789134809284481,-0.17779326438903809,1
1789134809284481,-0.17779326438903809,1
1789134809320481,0.21445465087890625,1
1789134809332481,0.23935651779174805,1
1789134809344481,0.06546401977539062,1
1789134809344481,0.06546401977539062,1
1789134809344481,0.06546401977539062,1
1789134809344481,0.06546401977539062,1
1789134809380481,-0.09451508522033691,1
1789134809392481,-0.04335212707519531,1
1789134809404481,0.03102850914001465,1
1789134809404481,0.03102850914001465,1
1789134809404481,0.03102850914001465,1
1789134809404481,0.03102850914001465,1
1789134809404481,0.03102850914001465,1
1789134809452481,0.4166654348373413,1
1789134809464481,0.4091581106185913,1
1789134809464481,0.4091581106185913,1
1789134809464481,0.4091581106185913,1
1789134809464481,0.4091581106185913,1
1789134809464481,0.4091581106185913,1
1789134809512481,-0.021010160446166992,1
1789134809524481,-0.10136890411376953,1
1789134809524481,-0.10136890411376953,1
1789134809524481,-0.10136890411376953,1
1789134809524481,-0.10136890411376953,1
1789134809524481,-0.10136890411376953,1
1789134809572481,0.12390458583831787,1
1789134809584481,0.27502739429473877,1
1789134809584481,0.27502739429473877,1
1789134809584481,0.27502739429473877,1
1789134809584481,0.27502739429473877,1
1789134809620481,-0.05058646202087402,1
1789134809632481,-0.14767146110534668,1
1789134809644481,-0.05438351631164551,1
1789134809644481,-0.05438351631164551,1
1789134809644481,-0.05438351631164551,1
1789134809644481,-0.05438351631164551,1
1789134809644481,-0.05438351631164551,1
1789134809692481,0.4233400821685791,1
1789134809704481,0.5716502666473389,1
1789134809704481,0.5716502666473389,1
1789134809704481,0.5716502666473389,1
1789134809704481,0.5716502666473389,1
1789134809740481,0.24789583683013916,1
1789134809752481,0.12281465530395508,1
1789134809764481,0.05321168899536133,1
1789134809764481,0.05321168899536133,1
1789134809764481,0.05321168899536133,1
