timestamp,chi_sf,chi_d,steering_active
1789134803095341,0.0,0.0,0
1789134803095341,0.0,0.0,0
1789134803131341,0.0,0.0,0
1789134803143341,0.0,0.0,0
1789134803143341,0.0,0.0,0
1789134803143341,0.0,0.0,0
1789134803143341,0.0,0.0,0
1789134803179341,0.0,0.0,0
1789134803191341,0.0,0.0,0
1789134803203341,0.0,0.0,0
1789134803203341,0.0,0.0,0
1789134803203341,0.0,0.0,0
1789134803203341,0.0,0.0,0
1789134803203341,0.0,0.0,0
1789134803251504,0.0,0.0,0
1789134803263504,0.0,0.0,0
1789134803263504,0.0,0.0,0
1789134803263504,0.0,0.0,0
1789134803263504,0.0,0.0,0
1789134803263504,0.0,0.0,0
1789134803311504,0.0,0.0,0
1789134803323504,0.0,0.0,0
1789134803323504,0.0,0.0,0
1789134803323504,0.0,0.0,0
1789134803347504,0.0,0.0,0
1789134803347504,0.0,0.0,0
1789134803371504,0.0,0.0,0
1789134803383504,0.0,0.0,0
1789134803383504,0.0,0.0,0
1789134803383504,0.0,0.0,0
1789134803383504,0.0,0.0,0
1789134803383504,0.0,0.0,0
1789134803431504,0.0,0.0,0
1789134803443504,0.0,0.0,0
1789134803443504,0.0,0.0,0
1789134803443504,0.0,0.0,0
1789134803443504,0.0,0.0,0
1789134803479504,0.0,0.0,0
1789134803491504,0.0,0.0,0
1789134803503504,0.0,0.0,0
1789134803503504,0.0,0.0,0
1789134803503504,0.0,0.0,0
1789134803503504,0.0,0.0,0
1789134803503504,0.0,0.0,0
1789134803551504,0.0,0.0,0
1789134803563504,0.0,0.0,0
1789134803563504,0.0,0.0,0
1789134803575504,0.0,0.0,0
1789134803575504,0.0,0.0,0
1789134803575504,0.0,0.0,0
1789134803611504,0.0,0.0,0
1789134803623504,0.0,0.0,0
1789134803623504,0.0,0.0,0
1789134803623504,0.0,0.0,0
1789134803623504,0.0,0.0,0
1789134803623504,0.0,0.0,0
1789134803671504,0.0,0.0,0
1789134803683504,0.0,0.0,0
1789134803683504,0.0,0.0,0
1789134803683504,0.0,0.0,0
1789134803707504,0.0,0.0,0
1789134803707504,0.0,0.0,0
1789134803731504,0.0,0.0,0
1789134803743504,0.0,0.0,0
1789134803743504,0.0,0.0,0
1789134803743504,0.0,0.0,0
1789134803743504,0.0,0.0,0
1789134803743504,0.0,0.0,0
1789134803791504,0.0,0.0,0
1789134803803504,0.0,0.0,0
1789134803803504,0.0,0.0,0
1789134803803504,0.0,0.0,0
1789134803803504,0.0,0.0,0
1789134803839504,0.0,0.0,0
1789134803851504,0.0,0.0,0
1789134803863504,0.0,0.0,0
1789134803863504,0.0,0.0,0
1789134803863504,0.0,0.0,0
1789134803863504,0.0,0.0,0
1789134803863504,0.0,0.0,0
1789134803911504,0.0,0.0,0
1789134803923504,0.0,0.0,0
1789134803923504,0.0,0.0,0
1789134803923504,0.0,0.0,0
1789134803923504,0.0,0.0,0
1789134803923504,0.0,0.0,0
1789134803971504,0.0,0.0,0
1789134803983504,0.0,0.0,0
1789134803983504,0.0,0.0,0
1789134803983504,0.0,0.0,0
1789134804007504,0.0,0.0,0
1789134804007504,0.0,0.0,0
1789134804031504,0.0,0.0,0
1789134804043504,0.0,0.0,0
1789134804043504,0.0,0.0,0
1789134804043504,0.0,0.0,0
1789134804043504,0.0,0.0,0
1789134804043504,0.0,0.0,0
1789134804091504,0.0,0.0,0
1789134804103504,0.0,0.0,0
1789134804103504,0.0,0.0,0
1789134804103504,0.0,0.0,0
1789134804103504,0.0,0.0,0
1789134804139504,0.0,0.0,0
1789134804151504,0.0,0.0,0
1789134804163504,0.0,0.0,0
1789134804163504,0.0,0.0,0
1789134804163504,0.0,0.0,0
1789134804163504,0.0,0.0,0
1789134804163504,0.0,0.0,0
1789134804211504,0.0,0.0,0
1789134804223504,0.0,0.0,0
1789134804223504,0.0,0.0,0
1789134804235504,0.0,0.0,0
1789134804235504,0.0,0.0,0
1789134804235667,0.0,0.0,0
1789134804271667,0.0,0.0,0
1789134804283667,0.0,0.0,0
1789134804283667,0.0,0.0,0
1789134804283667,0.0,0.0,0
1789134804283667,0.0,0.0,0
1789134804283667,0.0,0.0,0
1789134804331667,0.0,0.0,0
1789134804343667,0.0,0.0,0
1789134804343667,0.0,0.0,0
1789134804343667,0.0,0.0,0
1789134804367667,0.0,0.0,0
1789134804367667,0.0,0.0,0
1789134804391667,0.0,0.0,0
1789134804403667,0.0,0.0,0
1789134804403667,0.0,0.0,0
1789134804403667,0.0,0.0,0
1789134804403667,0.0,0.0,0
1789134804403667,0.0,0.0,0
1789134804451667,0.0,0.0,0
1789134804463667,0.0,0.0,0
1789134804463667,0.0,0.0,0
1789134804463667,0.0,0.0,0
1789134804463667,0.0,0.0,0
1789134804499667,0.0,0.0,0
1789134804511667,0.0,0.0,0
1789134804523667,0.0,0.0,0
1789134804523667,0.0,0.0,0
1789134804523667,0.0,0.0,0
1789134804523667,0.0,0.0,0
1789134804523667,0.0,0.0,0
1789134804571667,0.0,0.0,0
1789134804583667,0.0,0.0,0
1789134804583667,0.0,0.0,0
1789134804583667,0.0,0.0,0
1789134804583667,0.0,0.0,0
1789134804583667,0.0,0.0,0
1789134804631667,0.0,0.0,0
1789134804643667,0.0,0.0,0
1789134804643667,0.0,0.0,0
1789134804643667,0.0,0.0,0
1789134804667667,0.0,0.0,0
1789134804667667,0.0,0.0,0
1789134804691667,0.0,0.0,0
1789134804703667,0.0,0.0,0
1789134804703667,0.0,0.0,0
1789134804703667,0.0,0.0,0
1789134804703667,0.0,0.0,0
1789134804703667,0.0,0.0,0
1789134804751667,0.0,0.0,0
1789134804763667,0.0,0.0,0
1789134804763667,0.0,0.0,0
1789134804763667,0.0,0.0,0
1789134804763667,0.0,0.0,0
1789134804799667,0.0,0.0,0
1789134804811667,0.0,0.0,0
1789134804823667,0.0,0.0,0
1789134804823667,0.0,0.0,0
1789134804823667,0.0,0.0,0
1789134804847667,3.0401484966278076,-0.003897040616720915,0
1789134804847667,3.0401484966278076,-0.003897040616720915,0
1789134804871667,2.8869147300720215,-0.003930773586034775,0
1789134804883667,2.8204946517944336,-0.003941691480576992,0
1789134804883667,2.8204946517944336,-0.003941691480576992,0
1789134804895667,2.7759995460510254,-0.003963264171034098,0
1789134804895667,2.7759995460510254,-0.003963264171034098,0
1789134804895667,2.7759995460510254,-0.003963264171034098,0
1789134804931667,-0.10168671607971191,-0.003981171175837517,0
1789134804943667,-0.10380434989929199,-0.0039491960778832436,0
1789134804943667,-0.10380434989929199,-0.0039491960778832436,0
1789134804943667,-0.10380434989929199,-0.0039491960778832436,0
1789134804943667,-0.10380434989929199,-0.0039491960778832436,0
1789134804943667,-0.10380434989929199,-0.0039491960778832436,0
1789134804991667,-0.10501372814178467,-0.003693674225360155,0
1789134805003667,-0.10464155673980713,-0.003627854399383068,0
1789134805003667,-0.10464155673980713,-0.003627854399383068,0
1789134805003667,-0.10464155673980713,-0.003627854399383068,0
1789134805027667,-0.10303592681884766,-0.0033944144379347563,0
1789134805039667,-0.10324299335479736,-0.0032125848811119795,0
1789134805051667,-0.10376214981079102,-0.003112152451649308,0
1789134805063667,-0.1032484769821167,-0.0028913915157318115,0
1789134805063667,-0.1032484769821167,-0.0028913915157318115,0
1789134805063667,-0.1032484769821167,-0.0028913915157318115,0
1789134805063667,-0.1032484769821167,-0.0028913915157318115,0
1789134805063667,-0.1032484769821167,-0.0028913915157318115,0
1789134805111667,-0.09952473640441895,-0.002109559951350093,1
1789134805123667,-0.09958577156066895,-0.001962760230526328,1
1789134805123667,-0.09958577156066895,-0.001962760230526328,1
1789134805123667,-0.09958577156066895,-0.001962760230526328,1
1789134805123667,-0.09958577156066895,-0.001962760230526328,1
1789134805159667,-0.07692539691925049,-0.001347339479252696,1
1789134805171667,-0.07873690128326416,-0.0012344175484031439,1
1789134805183667,-0.07033538818359375,-0.0010751293739303946,1
1789134805183667,-0.07033538818359375,-0.0010751293739303946,1
1789134805183667,-0.07033538818359375,-0.0010751293739303946,1
1789134805183667,-0.07033538818359375,-0.0010751293739303946,1
1789134805183667,-0.07033538818359375,-0.0010751293739303946,1
1789134805231667,-0.04790675640106201,-0.000826733186841011,1
1789134805243667,-0.0404815673828125,-0.0008216852438636124,1
1789134805243667,-0.0404815673828125,-0.0008216852438636124,1
1789134805243830,-0.0404815673828125,-0.0008216852438636124,1
1789134805243830,-0.0404815673828125,-0.0008216852438636124,1
1789134805243830,-0.0404815673828125,-0.0008216852438636124,1
1789134805291830,-0.026350975036621094,-0.0009255040204152465,0
1789134805303830,-0.018192291259765625,-0.0010495629394426942,1
1789134805303830,-0.018192291259765625,-0.0010495629394426942,1
1789134805303830,-0.018192291259765625,-0.0010495629394426942,1
1789134805327830,-0.0024324655532836914,-0.0012398750986903906,1
1789134805327830,-0.0024324655532836914,-0.0012398750986903906,1
1789134805351830,-0.011091828346252441,-0.0015835313824936748,0
1789134805363830,-0.001187443733215332,-0.0016992476303130388,0
1789134805363830,-0.001187443733215332,-0.0016992476303130388,0
1789134805363830,-0.001187443733215332,-0.0016992476303130388,0
1789134805363830,-0.001187443733215332,-0.0016992476303130388,0
1789134805363830,-0.001187443733215332,-0.0016992476303130388,0
1789134805411830,0.01868891716003418,-0.0026283320039510727,1
1789134805423830,0.03217792510986328,-0.0029771970584988594,1
1789134805423830,0.03217792510986328,-0.0029771970584988594,1
1789134805423830,0.03217792510986328,-0.0029771970584988594,1
1789134805423830,0.03217792510986328,-0.0029771970584988594,1
1789134805459830,0.020693063735961914,-0.00364329619333148,1
1789134805471830,-0.00017404556274414062,-0.00395828066393733,0
1789134805483830,-0.002770543098449707,-0.004093240946531296,0
1789134805483830,-0.002770543098449707,-0.004093240946531296,0
1789134805483830,-0.002770543098449707,-0.004093240946531296,0
1789134805483830,-0.002770543098449707,-0.004093240946531296,0
1789134805483830,-0.002770543098449707,-0.004093240946531296,0
1789134805531830,0.029511094093322754,-0.005054001230746508,0
1789134805543830,0.020580649375915527,-0.005377055145800114,1
1789134805543830,0.020580649375915527,-0.005377055145800114,1
1789134805555830,0.02375662326812744,-0.00553550710901618,1
1789134805555830,0.02375662326812744,-0.00553550710901618,1
1789134805555830,0.02375662326812744,-0.00553550710901618,1
1789134805591830,0.02203059196472168,-0.006262201815843582,1
1789134805603830,0.002605915069580078,-0.0063957953825592995,1
1789134805603830,0.002605915069580078,-0.0063957953825592995,1
1789134805603830,0.002605915069580078,-0.0063957953825592995,1
1789134805603830,0.002605915069580078,-0.0063957953825592995,1
1789134805603830,0.002605915069580078,-0.0063957953825592995,1
1789134805651830,0.030252575874328613,-0.007238398771733046,1
1789134805663830,0.02670574188232422,-0.007507949136197567,1
1789134805663830,0.02670574188232422,-0.007507949136197567,1
1789134805663830,0.02670574188232422,-0.007507949136197567,1
1789134805687830,-0.007428407669067383,-0.007889185100793839,1
1789134805687830,-0.007428407669067383,-0.007889185100793839,1
1789134805711830,0.02192068099975586,-0.008203943260014057,0
1789134805723830,0.017696022987365723,-0.008320778608322144,0
1789134805723830,0.017696022987365723,-0.008320778608322144,0
1789134805723830,0.017696022987365723,-0.008320778608322144,0
1789134805723830,0.017696022987365723,-0.008320778608322144,0
1789134805723830,0.017696022987365723,-0.008320778608322144,0
1789134805771830,0.015087366104125977,-0.00890175998210907,0
1789134805783830,0.023585796356201172,-0.009102458134293556,1
1789134805783830,0.023585796356201172,-0.009102458134293556,1
1789134805783830,0.023585796356201172,-0.009102458134293556,1
1789134805783830,0.023585796356201172,-0.009102458134293556,1
1789134805819830,0.029087185859680176,-0.009537902660667896,1
1789134805831830,0.013493776321411133,-0.00977710448205471,1
1789134805843830,0.010999917984008789,-0.009851543232798576,1
1789134805843830,0.010999917984008789,-0.009851543232798576,1
1789134805843830,0.010999917984008789,-0.009851543232798576,1
1789134805843830,0.010999917984008789,-0.009851543232798576,1
1789134805843830,0.010999917984008789,-0.009851543232798576,1
1789134805891830,0.052116990089416504,-0.01050520408898592,1
1789134805903830,0.04904735088348389,-0.0107530253008008,1
1789134805903830,0.04904735088348389,-0.0107530253008008,1
1789134805903830,0.04904735088348389,-0.0107530253008008,1
1789134805903830,0.04904735088348389,-0.0107530253008008,1
1789134805903830,0.04904735088348389,-0.0107530253008008,1
1789134805951830,0.004187583923339844,-0.01114635355770588,1
1789134805963830,-0.0039359331130981445,-0.011178788729012012,1
1789134805963830,-0.0039359331130981445,-0.011178788729012012,1
1789134805963830,-0.0039359331130981445,-0.011178788729012012,1
1789134805963830,-0.0039359331130981445,-0.011178788729012012,1
1789134805963830,-0.0039359331130981445,-0.011178788729012012,1
1789134806011830,0.016754150390625,-0.011458352208137512,1
1789134806023830,-0.004618167877197266,-0.011522508226335049,1
1789134806023830,-0.004618167877197266,-0.011522508226335049,1
1789134806023830,-0.004618167877197266,-0.011522508226335049,1
1789134806023830,-0.004618167877197266,-0.011522508226335049,1
1789134806023830,-0.004618167877197266,-0.011522508226335049,1
1789134806071830,0.001087188720703125,-0.01154414750635624,0
1789134806083830,-0.006363868713378906,-0.011535266414284706,0
1789134806083830,-0.006363868713378906,-0.011535266414284706,0
1789134806083830,-0.006363868713378906,-0.011535266414284706,0
1789134806083830,-0.006363868713378906,-0.011535266414284706,0
1789134806119830,0.016648411750793457,-0.011529169976711273,1
1789134806131830,0.01752758026123047,-0.011543065309524536,1
1789134806143830,-0.006817817687988281,-0.011513736099004745,1
1789134806143830,-0.006817817687988281,-0.011513736099004745,1
1789134806143830,-0.006817817687988281,-0.011513736099004745,1
1789134806143830,-0.006817817687988281,-0.011513736099004745,1
1789134806143830,-0.006817817687988281,-0.011513736099004745,1
1789134806191830,0.012088298797607422,-0.011432180181145668,0
1789134806203830,-0.0013068914413452148,-0.011419362388551235,0
1789134806203830,-0.0013068914413452148,-0.011419362388551235,0
1789134806215830,0.012015819549560547,-0.011396589688956738,0
1789134806215830,0.012015819549560547,-0.011396589688956738,0
1789134806215830,0.012015819549560547,-0.011396589688956738,0
1789134806251830,0.013771653175354004,-0.01133839413523674,0
1789134806263830,0.015935897827148438,-0.011343177407979965,1
1789134806263993,0.015935897827148438,-0.011343177407979965,1
1789134806263993,0.015935897827148438,-0.011343177407979965,1
1789134806263993,0.015935897827148438,-0.011343177407979965,1
1789134806263993,0.015935897827148438,-0.011343177407979965,1
1789134806311993,0.0027942657470703125,-0.01120578683912754,1
1789134806323993,-0.012548089027404785,-0.011172403581440449,1
1789134806323993,-0.012548089027404785,-0.011172403581440449,1
1789134806323993,-0.012548089027404785,-0.011172403581440449,1
1789134806347993,0.012702584266662598,-0.011093311943113804,1
1789134806347993,0.012702584266662598,-0.011093311943113804,1
1789134806371993,-0.015209197998046875,-0.01102198101580143,1
1789134806383993,-0.005045056343078613,-0.010942394845187664,1
1789134806383993,-0.005045056343078613,-0.010942394845187664,1
1789134806383993,-0.005045056343078613,-0.010942394845187664,1
1789134806383993,-0.005045056343078613,-0.010942394845187664,1
1789134806383993,-0.005045056343078613,-0.010942394845187664,1
1789134806431993,0.022187113761901855,-0.010768682695925236,1
1789134806443993,0.03699636459350586,-0.010783846490085125,1
1789134806443993,0.03699636459350586,-0.010783846490085125,1
1789134806443993,0.03699636459350586,-0.010783846490085125,1
1789134806443993,0.03699636459350586,-0.010783846490085125,1
1789134806479993,-0.005328536033630371,-0.010589612647891045,0
1789134806491993,0.0007981061935424805,-0.010538001544773579,1
1789134806503993,0.0362706184387207,-0.010560919530689716,1
1789134806503993,0.0362706184387207,-0.010560919530689716,1
1789134806503993,0.0362706184387207,-0.010560919530689716,1
1789134806503993,0.0362706184387207,-0.010560919530689716,1
1789134806503993,0.0362706184387207,-0.010560919530689716,1
1789134806551993,-0.020978450775146484,-0.010408787056803703,1
1789134806563993,-0.008153796195983887,-0.010338041000068188,1
1789134806563993,-0.008153796195983887,-0.010338041000068188,1
1789134806563993,-0.008153796195983887,-0.010338041000068188,1
1789134806563993,-0.008153796195983887,-0.010338041000068188,1
1789134806563993,-0.008153796195983887,-0.010338041000068188,1
1789134806611993,-0.00471043586730957,-0.009860592894256115,1
1789134806623993,0.001713871955871582,-0.009752876125276089,1
1789134806623993,0.001713871955871582,-0.009752876125276089,1
1789134806623993,0.001713871955871582,-0.009752876125276089,1
1789134806647993,0.007232666015625,-0.00963522493839264,0
1789134806647993,0.007232666015625,-0.00963522493839264,0
1789134806671993,0.0129852294921875,-0.009439145214855671,1
1789134806683993,0.011981606483459473,-0.009391837753355503,1
1789134806683993,0.011981606483459473,-0.009391837753355503,1
1789134806683993,0.011981606483459473,-0.009391837753355503,1
1789134806683993,0.011981606483459473,-0.009391837753355503,1
1789134806683993,0.011981606483459473,-0.009391837753355503,1
1789134806731993,-0.0025103092193603516,-0.008917495608329773,1
1789134806743993,-0.012173891067504883,-0.008751634508371353,1
1789134806743993,-0.012173891067504883,-0.008751634508371353,1
1789134806743993,-0.012173891067504883,-0.008751634508371353,1
1789134806743993,-0.012173891067504883,-0.008751634508371353,1
1789134806779993,0.027603626251220703,-0.008480907417833805,1
1789134806791993,0.001154780387878418,-0.008329231292009354,0
1789134806803993,0.0015190839767456055,-0.008243253454566002,0
1789134806803993,0.0015190839767456055,-0.008243253454566002,0
1789134806803993,0.0015190839767456055,-0.008243253454566002,0
1789134806803993,0.0015190839767456055,-0.008243253454566002,0
1789134806803993,0.0015190839767456055,-0.008243253454566002,0
1789134806851993,0.03217029571533203,-0.007917683571577072,0
1789134806863993,0.023973941802978516,-0.007815531454980373,0
1789134806863993,0.023973941802978516,-0.007815531454980373,0
1789134806875993,0.01971125602722168,-0.007760954555124044,1
1789134806875993,0.01971125602722168,-0.007760954555124044,1
1789134806875993,0.01971125602722168,-0.007760954555124044,1
1789134806911993,-0.010506987571716309,-0.007287381682544947,1
1789134806923993,-0.031445980072021484,-0.0071589346043765545,0
1789134806923993,-0.031445980072021484,-0.0071589346043765545,0
1789134806923993,-0.031445980072021484,-0.0071589346043765545,0
1789134806923993,-0.031445980072021484,-0.0071589346043765545,0
1789134806923993,-0.031445980072021484,-0.0071589346043765545,0
1789134806971993,-0.0226287841796875,-0.0064604920335114,0
1789134806983993,-0.02099442481994629,-0.006222147960215807,1
1789134806983993,-0.02099442481994629,-0.006222147960215807,1
1789134806983993,-0.02099442481994629,-0.006222147960215807,1
1789134807007993,-0.009270429611206055,-0.0058522410690784454,1
1789134807007993,-0.009270429611206055,-0.0058522410690784454,1
1789134807031993,-0.0008661746978759766,-0.005525465589016676,0
1789134807043993,0.005215764045715332,-0.005425773561000824,0
1789134807043993,0.005215764045715332,-0.005425773561000824,0
1789134807043993,0.005215764045715332,-0.005425773561000824,0
1789134807043993,0.005215764045715332,-0.005425773561000824,0
1789134807043993,0.005215764045715332,-0.005425773561000824,0
1789134807091993,0.005477428436279297,-0.004807604942470789,1
1789134807103993,0.0013693571090698242,-0.004627247806638479,1
1789134807103993,0.0013693571090698242,-0.004627247806638479,1
1789134807103993,0.0013693571090698242,-0.004627247806638479,1
1789134807103993,0.0013693571090698242,-0.004627247806638479,1
1789134807139993,0.003499627113342285,-0.0042552221566438675,1
1789134807151993,0.022656559944152832,-0.004097171127796173,1
1789134807163993,0.023991823196411133,-0.004038216080516577,1
1789134807163993,0.023991823196411133,-0.004038216080516577,1
1789134807163993,0.023991823196411133,-0.004038216080516577,1
1789134807163993,0.023991823196411133,-0.004038216080516577,1
1789134807163993,0.023991823196411133,-0.004038216080516577,1
1789134807211993,0.008852481842041016,-0.0036647473461925983,1
1789134807223993,-0.003797292709350586,-0.003509561764076352,1
1789134807223993,-0.003797292709350586,-0.003509561764076352,1
1789134807223993,-0.003797292709350586,-0.003509561764076352,1
1789134807223993,-0.003797292709350586,-0.003509561764076352,1
1789134807223993,-0.003797292709350586,-0.003509561764076352,1
1789134807272156,0.021032094955444336,-0.0029950393363833427,1
1789134807284156,0.01917445659637451,-0.0029146436136215925,1
1789134807284156,0.01917445659637451,-0.0029146436136215925,1
1789134807284156,0.01917445659637451,-0.0029146436136215925,1
1789134807308156,0.038312554359436035,-0.002758065005764365,0
1789134807308156,0.038312554359436035,-0.002758065005764365,0
1789134807332156,0.03155076503753662,-0.002606022171676159,1
1789134807344156,0.03321635723114014,-0.002464620629325509,1
1789134807344156,0.03321635723114014,-0.002464620629325509,1
1789134807344156,0.03321635723114014,-0.002464620629325509,1
1789134807344156,0.03321635723114014,-0.002464620629325509,1
1789134807344156,0.03321635723114014,-0.002464620629325509,1
1789134807392156,-0.0672372579574585,-0.0014019882073625922,1
1789134807404156,-0.0881263017654419,-0.0011853775940835476,0
1789134807404156,-0.0881263017654419,-0.0011853775940835476,0
1789134807404156,-0.0881263017654419,-0.0011853775940835476,0
1789134807404156,-0.0881263017654419,-0.0011853775940835476,0
1789134807440156,-0.050093889236450195,-0.0003028105420526117,0
1789134807452156,-0.055150628089904785,-0.0001057842600857839,1
