timestamp,chi_sf,chi_d,steering_active
1789132621861502,0.0,0.0,0
1789132621873507,0.0,0.0,0
1789132621885482,0.0,0.0,0
1789132621873507,0.0,0.0,0
1789132621897483,0.0,0.0,0
1789132621897483,0.0,0.0,0
1789132621921481,0.0,0.0,0
1789132621933543,0.0,0.0,0
1789132621945486,0.0,0.0,0
1789132621933543,0.0,0.0,0
1789132621933543,0.0,0.0,0
1789132621969481,0.0,0.0,0
1789132621981501,0.0,0.0,0
1789132621993563,0.0,0.0,0
1789132622005482,0.0,0.0,0
1789132622017483,0.0,0.0,0
1789132622017483,0.0,0.0,0
1789132622029482,0.0,0.0,0
1789132622041482,0.0,0.0,0
1789132622053505,0.0,0.0,0
1789132622065590,0.0,0.0,0
1789132622053505,0.0,0.0,0
1789132622077487,0.0,0.0,0
1789132622077487,0.0,0.0,0
1789132622077487,0.0,0.0,0
1789132622113524,0.0,0.0,0
1789132622125502,0.0,0.0,0
1789132622125502,0.0,0.0,0
1789132622137483,0.0,0.0,0
1789132622149481,0.0,0.0,0
1789132622161481,0.0,0.0,0
1789132622173515,0.0,0.0,0
1789132622185482,0.0,0.0,0
1789132622173515,0.0,0.0,0
1789132622197529,0.0,0.0,0
1789132622197529,0.0,0.0,0
1789132622221502,0.0,0.0,0
1789132622233506,0.0,0.0,0
1789132622245502,0.0,0.0,0
1789132622257504,0.0,0.0,0
1789132622257504,0.0,0.0,0
1789132622269482,0.0,0.0,0
1789132622281482,0.0,0.0,0
1789132622293521,0.0,0.0,0
1789132622305481,0.0,0.0,0
1789132622317483,0.0,0.0,0
1789132622317483,0.0,0.0,0
1789132622329522,0.0,0.0,0
1789132622341485,0.0,0.0,0
1789132622353524,0.0,0.0,0
1789132622365507,0.0,0.0,0
1789132622353524,0.0,0.0,0
1789132622377505,0.0,0.0,0
1789132622389502,0.0,0.0,0
1789132622401481,0.0,0.0,0
1789132622413515,0.0,0.0,0
1789132622425481,0.0,0.0,0
1789132622437483,0.0,0.0,0
1789132622437483,0.0,0.0,0
1789132622449482,0.0,0.0,0
1789132622461521,0.0,0.0,0
1789132622473510,0.0,0.0,0
1789132622485502,0.0,0.0,0
1789132622473510,0.0,0.0,0
1789132622497483,0.0,0.0,0
1789132622509504,0.0,0.0,0
1789132622521482,0.0,0.0,0
1789132622533507,0.0,0.0,0
1789132622545482,0.0,0.0,0
1789132622557483,0.0,0.0,0
1789132622557483,0.0,0.0,0
1789132622569482,0.0,0.0,0
1789132622581482,0.0,0.0,0
1789132622593565,0.0,0.0,0
1789132622605486,0.0,0.0,0
1789132622605486,0.0,0.0,0
1789132622617514,0.0,0.0,0
1789132622629486,0.0,0.0,0
1789132622641505,0.0,0.0,0
1789132622653510,0.0,0.0,0
1789132622665485,0.0,0.0,0
1789132622653510,0.0,0.0,0
1789132622677487,0.0,0.0,0
1789132622689485,0.0,0.0,0
1789132622701486,0.0,0.0,0
1789132622713510,0.0,0.0,0
1789132622725613,0.0,0.0,0
1789132622713510,0.0,0.0,0
1789132622737492,0.0,0.0,0
1789132622749506,0.0,0.0,0
1789132622761486,0.0,0.0,0
1789132622773529,0.0,0.0,0
1789132622785485,0.0,0.0,0
1789132622773529,0.0,0.0,0
1789132622797487,0.0,0.0,0
1789132622797487,0.0,0.0,0
1789132622821505,0.0,0.0,0
1789132622833510,0.0,0.0,0
1789132622845486,0.0,0.0,0
1789132622833510,0.0,0.0,0
1789132622857545,0.0,0.0,0
1789132622869489,0.0,0.0,0
1789132622881506,0.0,0.0,0
1789132622893525,0.0,0.0,0
1789132622905506,0.0,0.0,0
1789132622893525,0.0,0.0,0
1789132622917487,0.0,0.0,0
1789132622929485,0.0,0.0,0
1789132622941488,0.0,0.0,0
1789132622953516,0.0,0.0,0
1789132622965485,0.0,0.0,0
1789132622953516,0.0,0.0,0
1789132622977495,0.0,0.0,0
1789132622989544,0.0,0.0,0
1789132623001490,0.0,0.0,0
1789132623013537,0.0,0.0,0
1789132623001490,0.0,0.0,0
1789132623025888,0.0,0.0,0
1789132623037506,0.0,0.0,0
1789132623049485,0.0,0.0,0
1789132623061486,0.0,0.0,0
1789132623073527,0.0,0.0,0
1789132623085487,0.0,0.0,0
1789132623073527,0.0,0.0,0
1789132623097486,0.0,0.0,0
1789132623097486,0.0,0.0,0
1789132623097486,0.0,0.0,0
1789132623133519,0.0,0.0,0
1789132623133519,0.0,0.0,0
1789132623145506,0.0,0.0,0
1789132623157487,0.0,0.0,0
1789132623169515,0.0,0.0,0
1789132623181486,0.0,0.0,0
