timestamp,propeller_rpm
1789132622187617,0.0
1789132622199620,0.0
1789132622211606,0.0
1789132622223651,0.0
1789132622236020,0.0
1789132622247605,0.0
1789132622250702,0.0
1789132622259601,0.0
1789132622271610,0.0
1789132622283625,0.0
1789132622295603,0.0
1789132622307639,0.0
1789132622310705,0.0
1789132622319606,0.0
1789132622331621,0.0
1789132622343641,0.0
1789132622346617,0.0
1789132622356084,0.0
1789132622367624,0.0
1789132622379601,0.0
1789132622391603,0.0
1789132622403636,0.0
1789132622415604,0.0
1789132622427624,0.0
1789132622430733,0.0
1789132622439640,0.0
1789132622451608,0.0
1789132622463643,0.0
1789132622466627,0.0
1789132622476067,0.0
1789132622487630,0.0
1789132622499636,0.0
1789132622511603,0.0
1789132622523625,0.0
1789132622535612,0.0
1789132622547612,0.0
1789132622550708,0.0
1789132622559601,0.0
1789132622571657,0.0
1789132622583631,0.0
1789132622586626,0.0
1789132622596197,0.0
1789132622607609,0.0
1789132622619621,0.0
1789132622631606,0.0
1789132622643652,0.0
1789132622646612,0.0
1789132622656058,0.0
1789132622667618,0.0
1789132622679606,0.0
1789132622691606,0.0
1789132622703701,0.0
1789132622706611,0.0
1789132622716063,0.0
1789132622727626,0.0
1789132622739604,0.0
1789132622751626,0.0
1789132622763629,0.0
1789132622766621,0.0
1789132622776071,0.0
1789132622787622,0.0
1789132622799615,0.0
1789132622811608,0.0
1789132622823639,0.0
1789132622826629,0.0
1789132622836233,0.0
1789132622847614,0.0
1789132622859624,0.0
1789132622871630,0.0
1789132622883647,0.0
1789132622886611,0.0
1789132622896135,0.0
1789132622907609,0.0
1789132622919607,0.0
1789132622931617,0.0
1789132622943645,0.0
1789132622946617,0.0
1789132622956071,0.0
1789132622967665,0.0
1789132622979612,0.0
1789132622991625,0.0
1789132623003628,0.0
1789132623006611,0.0
1789132623015626,0.0
1789132623027609,0.0
1789132623039614,0.0
1789132623051607,0.0
1789132623063638,0.0
1789132623066666,0.0
1789132623076089,0.0
1789132623087617,0.0
1789132623099663,0.0
1789132623111611,0.0
1789132623123647,0.0
1789132623135608,0.0
1789132623144620,0.0
1789132623147626,0.0
1789132623159605,0.0
1789132623171608,0.0
1789132623183629,0.0
1789132623186611,0.0
1789132623196068,0.0
1789132623207610,0.0
1789132623219606,0.0
1789132623231663,0.0
1789132623243656,0.0
1789132623246647,0.0
1789132623256076,0.0
1789132623267620,0.0
1789132623279623,0.0
1789132623291606,0.0
1789132623303628,0.0
1789132623306612,0.0
1789132623316060,0.0
1789132623327617,0.0
1789132623339605,0.0
1789132623351607,0.0
1789132623363684,0.0
1789132623366612,0.0
1789132623376087,0.0
1789132623387632,0.0
1789132623399608,0.0
1789132623411645,0.0
1789132623423648,0.0
1789132623426644,0.0
1789132623436059,0.0
1789132623453656,0.0
1789132623459614,0.0
1789132623471605,0.0
1789132623483629,0.0
1789132623486630,0.0
1789132623496307,0.0
1789132623507613,0.0
1789132623519623,0.0
1789132623531606,0.0
1789132623543661,0.0
1789132623546612,0.0
1789132623556120,0.0
1789132623567615,0.0
1789132623579606,0.0
1789132623591616,0.0
1789132623603629,0.0
1789132623615750,0.0
1789132623627649,0.0
1789132623630709,0.0
1789132623639642,0.0
1789132623651628,0.0
1789132623663633,0.0
1789132623666616,0.0
1789132623676091,0.0
1789132623687620,0.0
1789132623699611,0.0
1789132623711610,0.0
1789132623723643,0.0
1789132623726672,0.0
1789132623736063,0.0
1789132623747630,0.0
1789132623762638,0.0
1789132623771615,0.0
1789132623783651,0.0
1789132623786616,0.0
1789132623796197,0.0
1789132623807638,0.0
1789132623819622,0.0
1789132623831627,0.0
1789132623843656,0.0
1789132623846635,0.0
1789132623856078,0.0
1789132623867613,0.0
1789132623879629,0.0
1789132623891648,0.0
1789132623903654,0.0
1789132623906651,0.0
1789132623916078,0.0
1789132623927613,0.0
1789132623939629,0.0
1789132623951610,0.0
1789132623963631,0.0
1789132623966616,0.0
1789132623976075,0.0
1789132623987629,0.0
1789132623999611,0.0
1789132624011629,0.0
1789132624023671,0.0
1789132624026616,0.0
1789132624036115,0.0
1789132624047631,0.0
1789132624059609,0.0
1789132624071627,0.0
1789132624083641,0.0
1789132624086642,0.0
1789132624095612,0.0
1789132624107618,0.0
1789132624119619,0.0
1789132624131610,0.0
1789132624143666,0.0
1789132624146635,0.0
1789132624156171,0.0
1789132624167617,0.0
1789132624179627,0.0
1789132624191610,0.0
1789132624203651,0.0
1789132624206615,0.0
1789132624221657,0.0
1789132624227611,0.0
1789132624239608,0.0
1789132624251619,0.0
1789132624263632,0.0
1789132624266618,0.0
1789132624276091,0.0
1789132624287707,0.0
1789132624299613,0.0
1789132624311629,0.0
1789132624323643,0.0
1789132624326615,0.0
1789132624336079,0.0
1789132624347614,0.0
1789132624359609,0.0
1789132624371611,0.0
1789132624383641,0.0
1789132624386657,0.0
1789132624396182,0.0
1789132624407612,0.0
1789132624422623,0.0
1789132624431634,0.0
1789132624443671,0.0
1789132624446616,0.0
1789132624456062,0.0
1789132624467630,0.0
1789132624479609,0.0
1789132624491610,0.0
1789132624503631,0.0
1789132624506623,0.0
1789132624516070,0.0
1789132624527613,0.0
1789132624539609,0.0
1789132624551646,0.0
1789132624563637,0.0
1789132624566633,0.0
1789132624576091,0.0
1789132624587619,0.0
1789132624599626,0.0
1789132624611633,0.0
1789132624623642,0.0
1789132624636078,0.0
1789132624647626,0.0
1789132624650825,0.0
1789132624659614,0.0
1789132624671615,0.0
1789132624683677,0.0
1789132624686621,0.0
1789132624705739,0.0
1789132624708685,0.0
1789132624717634,0.0
1789132624729643,0.0
1789132624741624,0.0
1789132624753663,0.0
1789132624765631,0.0
1789132624768678,0.0
1789132624777653,0.0
1789132624789644,0.0
1789132624801624,0.0
1789132624813652,0.0
1789132624825630,0.0
1789132624837665,0.0
1789132624840712,0.0
1789132624849633,0.0
1789132624861641,0.0
1789132624873645,0.0
1789132624885645,0.0
1789132624888697,0.0
1789132624897632,0.0
1789132624909626,0.0
1789132624921659,0.0
1789132624933646,0.0
1789132624945630,0.0
1789132624948684,0.0
1789132624957631,0.0
1789132624969662,0.0
1789132624981654,0.0
1789132624993666,0.0
1789132625005628,0.0
1789132625008702,0.0
1789132625017660,0.0
1789132625029625,0.0
1789132625041623,0.0
1789132625053664,0.0
1789132625065627,0.0
1789132625068761,0.0
1789132625077651,0.0
1789132625089627,0.0
1789132625101676,0.0
1789132625113650,0.0
1789132625125645,0.0
1789132625128686,0.0
1789132625137629,0.0
1789132625149643,0.0
1789132625161630,0.0
1789132625173679,0.0
1789132625185647,0.0
1789132625188679,0.0
1789132625197644,0.0
1789132625209627,0.0
1789132625221640,0.0
1789132625233683,0.0
1789132625245632,0.0
1789132625248696,0.0
1789132625257647,0.0
1789132625269627,0.0
1789132625281640,0.0
1789132625293646,0.0
1789132625305628,0.0
1789132625308680,0.0
1789132625317648,0.0
1789132625329626,0.0
1789132625341623,0.0
1789132625353660,0.0
1789132625365735,0.0
1789132625368680,0.0
1789132625377664,0.0
1789132625389643,0.0
1789132625401623,0.0
1789132625413671,0.0
1789132625425627,0.0
1789132625428683,0.0
1789132625438043,0.0
1789132625449643,0.0
1789132625461624,0.0
1789132625473669,0.0
1789132625485628,0.0
1789132625488696,0.0
1789132625497674,0.0
1789132625509637,0.0
1789132625521643,0.0
1789132625533648,0.0
1789132625545658,0.0
1789132625548680,0.0
1789132625557632,0.0
1789132625569628,0.0
1789132625581626,0.0
1789132625593647,0.0
1789132625605629,0.0
1789132625617630,0.0
1789132625629672,0.0
1789132625632629,0.0
1789132625644643,0.0
1789132625653854,0.0
1789132625665635,0.0
1789132625677674,0.0
1789132625680721,0.0
1789132625689630,0.0
1789132625702620,0.0
1789132625714618,0.0
1789132625720712,0.0
1789132625726621,0.0
1789132625738689,0.0
1789132625750764,0.0
1789132625762643,0.0
1789132625771644,0.0
1789132625774690,0.0
1789132625786631,0.0
1789132625798702,0.0
1789132625810724,0.0
1789132625822621,0.0
1789132625834621,0.0
1789132625837628,0.0
1789132625846632,0.0
1789132625864638,0.0
1789132625870729,0.0
1789132625882656,0.0
1789132625894641,0.0
1789132625897654,0.0
1789132625906642,0.0
1789132625918693,0.0
1789132625930739,0.0
1789132625942634,0.0
1789132625954620,0.0
1789132625957629,0.0
1789132625966624,0.0
1789132625978704,0.0
1789132625990712,0.0
1789132626002635,0.0
1789132626014659,0.0
1789132626017642,0.0
1789132626032653,0.0
1789132626038711,0.0
1789132626050711,0.0
1789132626062636,0.0
1789132626074619,0.0
1789132626077647,0.0
1789132626095648,0.0
1789132626098692,0.0
1789132626110712,0.0
1789132626122622,0.0
1789132626134621,0.0
1789132626137644,0.0
1789132626146657,0.0
1789132626158793,0.0
1789132626170741,0.0
1789132626182623,0.0
1789132626194640,0.0
1789132626197627,0.0
1789132626206622,0.0
1789132626224646,0.0
1789132626233648,0.0
1789132626242632,0.0
1789132626254633,0.0
1789132626257739,0.0
1789132626269646,0.0
1789132626278730,0.0
1789132626290752,0.0
1789132626302657,0.0
1789132626314620,0.0
1789132626317628,0.0
1789132626326648,0.0
1789132626338684,0.0
1789132626350711,0.0
1789132626362619,0.0
1789132626374619,0.0
1789132626377685,0.0
1789132626386626,0.0
1789132626398685,0.0
1789132626414652,0.0
1789132626423674,0.0
1789132626435621,0.0
1789132626447639,0.0
1789132626450716,0.0
1789132626459621,0.0
1789132626471618,0.0
1789132626483657,0.0
1789132626495628,0.0
1789132626501627,0.0
1789132626507622,0.0
1789132626519620,0.0
1789132626534628,0.0
1789132626543669,0.0
1789132626555636,0.0
1789132626558695,0.0
1789132626567632,0.0
1789132626579649,0.0
1789132626591618,0.0
1789132626603641,0.0
1789132626615619,0.0
1789132626618692,0.0
1789132626633673,0.0
1789132626645661,0.0
1789132626654660,0.0
1789132626663686,0.0
1789132626666634,0.0
1789132626675649,0.0
1789132626687652,0.0
1789132626699624,0.0
1789132626711649,0.0
1789132626723644,0.0
1789132626735620,0.0
1789132626738690,0.0
1789132626747624,0.0
1789132626759633,0.0
1789132626771620,0.0
1789132626783642,0.0
1789132626795736,0.0
1789132626801629,0.0
1789132626810738,0.0
1789132626819639,0.0
1789132626834631,0.0
1789132626843674,0.0
1789132626855654,0.0
1789132626858698,0.0
1789132626867634,0.0
1789132626879622,0.0
1789132626891628,0.0
1789132626903642,0.0
1789132626915623,0.0
1789132626918712,0.0
1789132626927659,0.0
1789132626939645,0.0
1789132626951651,0.0
1789132626963646,0.0
1789132626975639,0.0
1789132626978698,0.0
1789132626987636,0.0
1789132626999623,0.0
1789132627011638,0.0
1789132627023662,0.0
1789132627029639,0.0
1789132627041655,0.0
1789132627050735,0.0
1789132627059697,0.0
1789132627071643,0.0
1789132627083662,0.0
1789132627095623,0.0
1789132627098705,0.0
1789132627107658,0.0
1789132627119632,0.0
1789132627131622,0.0
1789132627143648,0.0
1789132627155632,0.0
1789132627158728,0.0
1789132627167625,0.0
1789132627179624,0.0
1789132627194628,0.0
1789132627203673,0.0
1789132627206839,0.0
1789132627215703,0.0
1789132627227626,0.0
1789132627239648,0.0
1789132627251620,0.0
1789132627264622,0.0
1789132627267631,0.0
1789132627276629,0.0
1789132627288689,0.0
1789132627300713,0.0
1789132627312660,0.0
1789132627324645,0.0
1789132627327641,0.0
1789132627336649,0.0
1789132627348727,0.0
1789132627360730,0.0
1789132627372622,0.0
1789132627384624,0.0
1789132627387624,0.0
1789132627396623,0.0
1789132627409624,0.0
1789132627424650,0.0
1789132627430737,0.0
1789132627442643,0.0
1789132627454648,0.0
1789132627457644,0.0
1789132627467434,0.0
1789132627478723,0.0
1789132627490750,0.0
1789132627502653,0.0
1789132627514648,0.0
1789132627517623,0.0
1789132627527027,0.0
1789132627538699,0.0
1789132627550758,0.0
1789132627562656,0.0
1789132627574631,0.0
1789132627586642,0.0
1789132627598739,0.0
1789132627610728,0.0
1789132627613669,0.0
1789132627622666,0.0
1789132627634635,0.0
1789132627638215,0.0
1789132627646668,0.0
1789132627658701,0.0
1789132627670726,0.0
1789132627682638,0.0
1789132627694657,0.0
1789132627706639,0.0
1789132627718797,0.0
1789132627721777,0.0
1789132627733748,0.0
1789132627745736,0.0
1789132627754776,0.0
1789132627757719,0.0
1789132627766744,0.0
1789132627778829,0.0
1789132627791017,0.0
1789132627802735,0.0
1789132627814733,0.0
1789132627826745,0.0
1789132627838817,0.0
1789132627850837,0.0
1789132627853768,0.0
1789132627862760,0.0
1789132627874730,0.0
1789132627877756,0.0
1789132627886744,0.0
1789132627898810,0.0
1789132627910869,0.0
1789132627922774,0.0
1789132627934734,0.0
1789132627937722,0.0
1789132627946728,0.0
1789132627958813,0.0
1789132627971733,0.0
1789132627983779,0.0
1789132627986745,0.0
1789132627998809,0.0
1789132628007737,0.0
1789132628019728,0.0
1789132628031732,0.0
1789132628043749,0.0
1789132628049757,0.0
1789132628064661,0.0
1789132628073673,0.0
1789132628079658,0.0
1789132628091629,0.0
1789132628103650,0.0
1789132628109636,0.0
1789132628124637,0.0
1789132628127721,0.0
1789132628139850,0.0
1789132628151628,0.0
1789132628163667,0.0
1789132628169632,0.0
1789132628175632,0.0
1789132628187634,0.0
1789132628199649,0.0
1789132628211656,0.0
1789132628223706,0.0
1789132628229660,0.0
1789132628238731,0.0
1789132628247682,0.0
1789132628259635,0.0
1789132628271646,0.0
1789132628283667,0.0
1789132628289640,0.0
1789132628295661,0.0
1789132628307630,0.0
1789132628319630,0.0
1789132628331627,0.0
1789132628343682,0.0
1789132628349630,0.0
1789132628355632,0.0
1789132628367640,0.0
1789132628380850,0.0
1789132628392657,0.0
1789132628404646,0.0
1789132628407632,0.0
1789132628416648,0.0
1789132628428692,0.0
1789132628443672,0.0
1789132628452637,0.0
1789132628464647,0.0
1789132628470736,0.0
1789132628482656,0.0
1789132628488697,0.0
1789132628500756,0.0
1789132628512634,0.0
1789132628524647,0.0
1789132628527637,0.0
1789132628536634,0.0
1789132628549630,0.0
1789132628558720,0.0
1789132628570746,0.0
1789132628582652,0.0
1789132628594642,0.0
1789132628597650,0.0
1789132628606661,0.0
1789132628624639,0.0
1789132628630749,0.0
1789132628642666,0.0
1789132628654700,0.0
1789132628657638,0.0
1789132628666654,0.0
1789132628678725,0.0
1789132628691660,0.0
1789132628703673,0.0
1789132628709757,0.0
1789132628715637,0.0
1789132628727637,0.0
1789132628739643,0.0
1789132628751651,0.0
1789132628763657,0.0
1789132628769636,0.0
1789132628778727,0.0
1789132628787736,0.0
1789132628799653,0.0
1789132628811633,0.0
1789132628823672,0.0
1789132628829637,0.0
1789132628844643,0.0
1789132628847636,0.0
1789132628859639,0.0
1789132628871642,0.0
1789132628883705,0.0
1789132628887023,0.0
1789132628895637,0.0
1789132628907674,0.0
1789132628919638,0.0
1789132628931651,0.0
1789132628943682,0.0
1789132628955665,0.0
1789132628967664,0.0
1789132628979646,0.0
1789132628982639,0.0
1789132628991642,0.0
1789132629003672,0.0
1789132629007698,0.0
1789132629016646,0.0
1789132629031645,0.0
1789132629040730,0.0
1789132629052668,0.0
1789132629064634,0.0
1789132629067647,0.0
1789132629076655,0.0
1789132629088716,0.0
1789132629101656,0.0
1789132629113654,0.0
1789132629125634,0.0
1789132629131657,0.0
1789132629137637,0.0
1789132629149671,0.0
1789132629161635,0.0
1789132629173673,0.0
1789132629179652,0.0
1789132629185647,0.0
1789132629197670,0.0
1789132629209669,0.0
1789132629221634,0.0
1789132629233709,0.0
1789132629245644,0.0
1789132629248735,0.0
1789132629257638,0.0
1789132629273666,0.0
1789132629285654,0.0
1789132629291641,0.0
1789132629303708,0.0
1789132629306637,0.0
1789132629316801,0.0
1789132629328717,0.0
1789132629340781,0.0
1789132629352683,0.0
1789132629364646,0.0
1789132629367641,0.0
1789132629376652,0.0
1789132629388713,0.0
1789132629400735,0.0
1789132629412648,0.0
1789132629424684,0.0
1789132629437080,0.0
1789132629448740,0.0
1789132629451656,0.0
1789132629460754,0.0
1789132629472661,0.0
1789132629484667,0.0
1789132629487641,0.0
1789132629496646,0.0
1789132629508715,0.0
1789132629520734,0.0
1789132629532660,0.0
1789132629544648,0.0
1789132629547663,0.0
1789132629556682,0.0
1789132629568711,0.0
1789132629580841,0.0
1789132629592657,0.0
1789132629604666,0.0
1789132629616645,0.0
1789132629628713,0.0
1789132629640735,0.0
1789132629643679,0.0
1789132629652647,0.0
1789132629664678,0.0
1789132629676652,0.0
1789132629688757,0.0
1789132629700757,0.0
1789132629703681,0.0
1789132629712678,0.0
1789132629724654,0.0
1789132629736665,0.0
1789132629739645,0.0
1789132629748724,0.0
1789132629760741,0.0
1789132629772661,0.0
1789132629784652,0.0
1789132629787700,0.0
1789132629796667,0.0
1789132629808717,0.0
1789132629820785,0.0
1789132629835660,0.0
1789132629844668,0.0
1789132629856667,0.0
1789132629868738,0.0
1789132629871640,0.0
1789132629880739,0.0
1789132629892646,0.0
1789132629904650,0.0
1789132629916649,0.0
1789132629928738,0.0
1789132629940740,0.0
1789132629943684,0.0
1789132629952685,0.0
1789132629964653,0.0
1789132629967670,0.0
1789132629976670,0.0
1789132629989666,0.0
1789132630001651,0.0
1789132630013666,0.0
1789132630019648,0.0
1789132630025670,0.0
1789132630043675,0.0
1789132630052659,0.0
1789132630061639,0.0
1789132630073698,0.0
1789132630076677,0.0
1789132630088731,0.0
1789132630097668,0.0
1789132630109658,0.0
1789132630121654,0.0
1789132630133678,0.0
1789132630136655,0.0
1789132630154670,0.0
1789132630163690,0.0
1789132630175640,0.0
1789132630181637,0.0
1789132630193658,0.0
1789132630199657,0.0
1789132630205675,0.0
1789132630217657,0.0
1789132630230731,0.0
1789132630242677,0.0
1789132630254667,0.0
1789132630257650,0.0
1789132630266640,0.0
1789132630278702,0.0
1789132630290788,0.0
1789132630302654,0.0
1789132630315675,0.0
1789132630318724,0.0
1789132630327645,0.0
1789132630339656,0.0
1789132630351653,0.0
1789132630363677,0.0
1789132630375657,0.0
1789132630378709,0.0
1789132630387650,0.0
1789132630399640,0.0
1789132630411635,0.0
1789132630423665,0.0
1789132630435640,0.0
1789132630438739,0.0
1789132630453700,0.0
1789132630459643,0.0
1789132630472654,0.0
1789132630484673,0.0
1789132630493693,0.0
1789132630505658,0.0
1789132630508708,0.0
1789132630517682,0.0
1789132630529650,0.0
1789132630541645,0.0
1789132630553687,0.0
1789132630565650,0.0
1789132630577652,0.0
1789132630589649,0.0
1789132630592664,0.0
1789132630601755,0.0
1789132630613681,0.0
1789132630625667,0.0
1789132630628716,0.0
1789132630637661,0.0
1789132630655659,0.0
1789132630661650,0.0
1789132630673673,0.0
1789132630685674,0.0
1789132630688716,0.0
1789132630703692,0.0
1789132630712654,0.0
1789132630721651,0.0
1789132630733709,0.0
1789132630745659,0.0
1789132630748780,0.0
1789132630757671,0.0
1789132630769663,0.0
1789132630781680,0.0
1789132630793674,0.0
1789132630805654,0.0
1789132630808719,0.0
1789132630817677,0.0
1789132630829663,0.0
1789132630844706,0.0
1789132630853713,0.0
1789132630856666,0.0
1789132630866153,0.0
1789132630877662,0.0
1789132630889670,0.0
1789132630901651,0.0
1789132630913739,0.0
1789132630925655,0.0
1789132630937658,0.0
1789132630940740,0.0
1789132630949672,0.0
1789132630961652,0.0
1789132630973674,0.0
1789132630985673,0.0
1789132630997697,0.0
1789132631000776,0.0
1789132631009720,0.0
1789132631021669,0.0
1789132631033673,0.0
1789132631045672,0.0
1789132631048728,0.0
1789132631057671,0.0
1789132631069654,0.0
1789132631082652,0.0
1789132631094643,0.0
1789132631100754,0.0
1789132631106646,0.0
1789132631118746,0.0
1789132631130831,0.0
1789132631142674,0.0
1789132631154654,0.0
1789132631166670,0.0
1789132631175663,0.0
1789132631178724,0.0
1789132631190733,0.0
1789132631202661,0.0
1789132631214653,0.0
1789132631217704,0.0
1789132631226645,0.0
1789132631241677,0.0
1789132631253766,0.0
1789132631262657,0.0
1789132631274660,0.0
1789132631277659,0.0
1789132631286645,0.0
1789132631298732,0.0
1789132631311643,0.0
1789132631323683,0.0
1789132631335644,0.0
1789132631338747,0.0
1789132631347647,0.0
1789132631359645,0.0
1789132631371751,0.0
1789132631383669,0.0
1789132631389692,0.0
1789132631395740,0.0
1789132631407647,0.0
1789132631419668,0.0
1789132631431641,0.0
1789132631443676,0.0
1789132631455676,0.0
1789132631461682,0.0
1789132631473675,0.0
1789132631479646,0.0
1789132631491641,0.0
1789132631503715,0.0
1789132631515647,0.0
1789132631518728,0.0
1789132631527672,0.0
1789132631539653,0.0
1789132631551660,0.0
1789132631563687,0.0
1789132631572658,0.0
1789132631584673,0.0
1789132631593686,0.0
1789132631599646,0.0
1789132631611660,0.0
1789132631623667,0.0
1789132631629647,0.0
1789132631635690,0.0
1789132631647736,0.0
1789132631659676,0.0
1789132631671646,0.0
1789132631683686,0.0
1789132631689650,0.0
1789132631695652,0.0
1789132631707651,0.0
1789132631719649,0.0
1789132631731651,0.0
1789132631743692,0.0
1789132631749667,0.0
1789132631755651,0.0
1789132631770746,0.0
1789132631779675,0.0
1789132631791663,0.0
1789132631803696,0.0
